"","Virus","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"1","MGr2D2E2F_vRhyme_unbinned_83",24.6443848688857,-2.56100067151736,1.00061375554047,6.18084143272188,0.01291408498635,0.0440370298034534
"2","LASCr2D2E2F_vRhyme_unbinned_81",1362.50826106678,3.72171877717027,1.04723092281759,10.1788915191911,0.00142057557617343,0.00697001829460632
"3","SEr3G3H3I_vRhyme_unbinned_162",124.606358287424,-5.75793782334675,1.13812851938425,19.3974262136489,1.06150021364333e-05,0.000101250789609056
"4","SEr3G3H3I_vRhyme_unbinned_207",187.712493021453,-2.98543774436007,0.830491851979888,11.2769045413931,0.000784773016870986,0.00424773966274613
"5","LAWAr2D2E2F_vRhyme_unbinned_78",2072.11282651339,4.60709781861991,0.767771433260501,26.7918158038644,2.26594961270231e-07,3.63618267261877e-06
"6","SEr3G3H3I_vRhyme_unbinned_229",2207.77416979914,-7.71868214218689,0.847617809384403,48.6965723177003,2.98788165752878e-12,3.67678020210445e-10
"7","SEr3G3H3I_vRhyme_unbinned_118",138.07882624925,-4.54986016972794,0.862738136816608,22.3354917551647,2.28936078929526e-06,2.64082692368838e-05
"8","LABRr1A1B1C_vRhyme_unbinned_90",7.77806396058498,-2.42019332572979,1.00574003700274,6.38575383463234,0.0115039893142697,0.0400406071591724
"9","BOr3G3H3I_vRhyme_unbinned_3",8637.31352248345,7.63366319512634,0.786402694385085,53.1705955908002,3.05802292549362e-13,6.46870215018185e-11
"10","SEr2D2E2F_vRhyme_unbinned_79",609.718057377106,8.69974516732314,1.38084764385283,22.3681332280838,2.25077793896719e-06,2.64082692368838e-05
"11","SEr2D2E2F_vRhyme_unbinned_164",496.432763622776,5.9781599626197,1.03765524457549,22.1442769945518,2.52908779313484e-06,2.85097169407927e-05
"12","SEr2D2E2F_vRhyme_unbinned_64",598.06853205061,6.75779690661763,1.01696100036028,27.7699479717229,1.36632084812217e-07,2.3295770460483e-06
"13","MHr2D2E2F_vRhyme_unbinned_12",235.958635779309,6.37075798774414,0.928439063849874,32.13428595609,1.43875695358448e-08,3.44530467567439e-07
"14","LASAr3G3H3I_vRhyme_unbinned_35",127.834693023574,3.73789691509307,0.986863749192545,11.6964740616718,0.000626186432587873,0.00350793071921043
"15","SEr3G3H3I_vRhyme_unbinned_57",557.412603585011,-8.07152146660589,1.00323144443523,43.8079580244319,3.62229169557548e-11,2.35276470131664e-09
"16","BAr3G3H3I_vRhyme_unbinned_13",42.1972460198634,3.73080746570463,1.13527904661607,9.18674146117633,0.00243774485289377,0.0109738745192974
"17","CRr3G3H3I_vRhyme_unbinned_29",15.2296467393596,2.82467559961783,0.887764826336236,9.9389155084987,0.00161820856433537,0.00771761007606098
"18","BAr2D2E2F_vRhyme_unbinned_62",479.451182506237,3.78856573623394,0.898702387483732,14.3291009786303,0.000153473941975675,0.0010466922842741
"19","SEr3G3H3I_vRhyme_unbinned_171",2038.00707821699,-7.12863693720266,0.855788039348713,42.1442898675256,8.47811386424076e-11,5.02789013514104e-09
"20","LASCr2D2E2F_vRhyme_unbinned_55",79.9743188418072,5.0830803393092,1.20429109321009,13.619734897161,0.000223820287756362,0.00140952796575301
"21","LASCr2D2E2F_vRhyme_unbinned_123",133.056462865962,3.12884979511412,0.986438133537127,8.61323915474072,0.00333728270182871,0.0141368124388024
"22","SEr3G3H3I_vRhyme_unbinned_97",590.769955424593,-3.24409121645723,0.899982015287006,10.9792471620941,0.000921378515752927,0.00483959575425772
"23","LASCr2D2E2F_vRhyme_unbinned_73",388.023340700293,4.8741390310315,0.839334878125532,24.8144447512278,6.31226677729819e-07,9.0630861939313e-06
"24","LAWAr2D2E2F_vRhyme_unbinned_36",44.9663016942798,-3.16429916510269,1.00144651094645,8.92453243333102,0.00281365381085186,0.0121885585363205
"25","CRr1A1B1C_vRhyme_unbinned_43",73.6916741101097,5.10093085028636,1.25180062672958,12.4753997879065,0.000412346395025858,0.00240359180690287
"26","SEr3G3H3I_vRhyme_unbinned_86",3712.35690838043,-4.82391488491748,0.740714883430965,30.8952335391614,2.72339831585154e-08,5.80424266065859e-07
"27","LASCr2D2E2F_vRhyme_unbinned_93",77.8895378517132,3.79287311258981,1.10059901736457,9.75957122715433,0.00178391511780395,0.00841958553870101
"28","MGr2D2E2F_vRhyme_unbinned_21",13.3994625086275,4.02953240597287,0.956424180739986,17.2318125786185,3.30849560370078e-05,0.000278567160706658
"29","BAr2D2E2F_vRhyme_unbinned_55",403.321539015062,2.6293774928722,0.98338400432643,6.35117815595132,0.0117303369950705,0.0407129253467585
"30","SEr3G3H3I_vRhyme_bin_7",7497.35873811445,-7.13476371500681,0.750191879713032,53.5703922357365,2.49491221597963e-13,6.46870215018185e-11
"31","MGr3G3H3I_vRhyme_unbinned_82",3198.97551978916,8.83004730209597,0.966445348907829,44.0261951797212,3.24010495348567e-11,2.3260542929234e-09
"32","MGr2D2E2F_vRhyme_unbinned_89",247.494009259692,4.0686320437468,0.78750559997323,21.166574093344,4.21044151512855e-06,4.48675173955886e-05
"33","SEr2D2E2F_vRhyme_bin_14",6556.802332275,4.39006078969547,0.855388018891971,19.9257662665093,8.05079539889869e-06,7.90020498136533e-05
"34","MGr3G3H3I_vRhyme_unbinned_9",45.7647848695086,3.82981079798007,0.954272151671063,13.6075602529388,0.000225276463734718,0.00140952796575301
"35","SEr2D2E2F_vRhyme_unbinned_170",886.926985625715,2.1184105305095,0.827564406778827,6.04077611276615,0.0139791374368562,0.0467341751565487
"36","MGr1A1B1C_vRhyme_unbinned_48",118.522139191978,3.80613903161608,1.08887245934294,9.91844585862002,0.00163630493264573,0.00777672448825359
"37","BAr2D2E2F_vRhyme_unbinned_10",172.851383999659,2.79832248648184,1.03261148760326,6.46106740255669,0.0110263390004698,0.0387626968985588
"38","MHr1A1B1C_vRhyme_unbinned_23",1596.17357678379,-2.25790609990074,0.743561533185267,8.41828398302708,0.00371466225846885,0.0153075508173762
"39","MGr1A1B1C_vRhyme_unbinned_32",46.6872598588324,2.57882216136682,0.78266381535465,9.98588453536361,0.0015774476190313,0.00760296308253955
"40","BAr1A1B1C_vRhyme_bin_27",10.7882772220693,-2.11665986438451,0.873495808312839,6.11114986455815,0.0134331706656234,0.0453535762076989
"41","BOr2D2E2F_vRhyme_unbinned_5",407.809061384452,3.44152263189133,0.801799962824402,15.3353851085432,9.00145654816984e-05,0.000653084400622535
"42","LAWAr2D2E2F_vRhyme_unbinned_41",10.2186111824811,-3.24742405082245,1.20349726716981,7.55096223450978,0.00599780385587821,0.0234412735226873
"43","SEr3G3H3I_vRhyme_unbinned_227",783.527962342601,-5.37076753341393,1.05562903689662,18.105206563034,2.0902908277157e-05,0.000183945592838982
"44","MGr3G3H3I_vRhyme_unbinned_111",10.1454750883796,-2.86541980446356,1.02293314464139,8.42285402653902,0.0037053370945293,0.0153075508173762
"45","SEr3G3H3I_vRhyme_bin_27",1169.57181567607,-2.0261265911141,0.776299790093555,6.32266464536387,0.0119204368178254,0.0412677051256698
"46","SEr3G3H3I_vRhyme_unbinned_113",165.485966107743,-4.6101736798555,1.07638520425372,14.1799152032953,0.000166134433136933,0.00111629244728462
"47","MGr2D2E2F_vRhyme_unbinned_36",35.0227003071106,-3.39218402289361,1.08583986675357,8.70777137149942,0.00316856336918672,0.0136338184087403
"48","BAr2D2E2F_vRhyme_bin_8",1441.83011334238,3.96492759735183,0.807523413141957,19.0241066141553,1.2907741135981e-05,0.000118162140332067
"49","SEr2D2E2F_vRhyme_unbinned_46",3382.78731241404,8.43571812475743,0.798669807380624,60.6481284182936,6.82449239627352e-15,9.30860762851709e-12
"50","MGr1A1B1C_vRhyme_unbinned_70",37.2122142355074,2.65551456702677,0.826687894333023,9.30377810883632,0.00228681773814629,0.010467179177287
"51","CRr3G3H3I_vRhyme_unbinned_71",228.372715847101,-5.2062200898441,1.18138764189409,14.1598197273,0.000167918371958782,0.00112274833015578
"52","SEr3G3H3I_vRhyme_unbinned_181",420.229533960078,-2.96640847456099,1.07818976101943,6.54725990097009,0.0105045812132525,0.0376069521650298
"53","SEr3G3H3I_vRhyme_unbinned_146",458.080168091793,-3.14323404756593,1.03554752251435,7.8505509379694,0.00508052224907039,0.0203220889962815
"54","BAr2D2E2F_vRhyme_bin_15",6959.98286687706,5.43877923108967,1.13951834378034,15.5911329358102,7.86224258748458e-05,0.000582831461376574
"55","SEr3G3H3I_vRhyme_unbinned_19",1417.49257780716,-8.22728140780994,0.890269087898083,51.135877536453,8.61885274206472e-13,1.46951439252203e-10
"56","SEr3G3H3I_vRhyme_unbinned_153",593.733871482424,-2.42338779487451,0.704559251166746,10.6927821556106,0.00107554335326735,0.00551519223254385
"57","BAr2D2E2F_vRhyme_unbinned_15",229.786427997548,2.32916365705283,0.878976381160454,6.41191434594705,0.0113357137747816,0.0396459322789796
"58","SEr2D2E2F_vRhyme_unbinned_87",605.751482972825,7.04638230046187,0.765917820493168,54.3847933048453,1.64833494906281e-13,6.46870215018185e-11
"59","SEr3G3H3I_vRhyme_unbinned_112",722.019687423019,-3.61341676940922,0.946356761316745,11.9173232215825,0.000556143361094991,0.0031607481022232
"60","MGr1A1B1C_vRhyme_unbinned_31",2334.97292987536,7.62654231078069,0.953256041148569,36.5913255546624,1.45678547929288e-09,4.84647657013535e-08
"61","BOr3G3H3I_vRhyme_unbinned_10",194.549486549917,6.95234566847078,1.13625398119899,24.9514704594143,5.87916725318106e-07,8.62277863799888e-06
"62","CRr1A1B1C_vRhyme_unbinned_46",205.028569044961,5.74548554441006,0.950939967212147,25.7154481639363,3.95647291183317e-07,5.9970746027845e-06
"63","MHr1A1B1C_vRhyme_unbinned_37",22.8761147941067,3.53231484991936,1.04582965445204,10.0052775680833,0.00156092263611107,0.00754999459452307
"64","SEr3G3H3I_vRhyme_unbinned_275",1317.7065725237,-2.06805865658781,0.799272123623469,6.19441696829489,0.0128153935528019,0.0438100170576988
"65","SEr3G3H3I_vRhyme_unbinned_249",1035.73375772574,-5.21278895669502,0.704075218832139,39.2664477777578,3.69740578327565e-10,1.50797577681649e-08
"66","SEr3G3H3I_vRhyme_unbinned_175",3323.34970207328,-2.84498570107799,0.972236870576139,7.45755660085123,0.00631706942101441,0.0243499996213223
"67","MGr3G3H3I_vRhyme_unbinned_87",20.5098783881426,4.25815111547947,1.09762944253898,12.9891765848059,0.00031329671481223,0.00186609920962394
