"","Host","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"1","CRr3G3H3I__bin_97",48639.1485194361,-1.4162702506589,0.409500116326498,66.5420125292271,3.55292117138103e-15,6.08260104540433e-14
"2","MGr2D2E2F__bin_107",156.136953422086,-0.159942443524578,0.57743254127557,12.150421634795,0.00229916143179991,0.00470833058760939
"3","BOr1A1B1C__bin_57",41880.8387123082,1.27453776900602,1.11998529583851,8.31529505382488,0.0156443175009619,0.0254974962413871
"4","SEr2D2E2F__bin_42",1965.45384267174,0.482173272668076,0.344347051008493,7.98358558726559,0.0184665776624269,0.0294914001474579
"5","CRr1A1B1C__bin_11",212761.359378481,3.41360285860908,1.05555364024252,10.7649228072752,0.0045964941671504,0.00890180770832747
"6","CRr1A1B1C__bin_138",71308.5248441757,-0.6931861018794,0.543289418537369,9.33647030503676,0.00938882475770946,0.0166050289103291
"7","LABRr1A1B1C__bin_32",899.828404271484,3.26803483621713,0.873476667749721,17.8442623666635,0.00013340363401904,0.000385788887568574
"8","SEr3G3H3I__bin_216",44390.3263180218,1.4872244295574,1.01514671896896,50.357468202276,1.16148797687416e-11,1.34355906514092e-10
"9","BAr1A1B1C__bin_108",96203.6212412945,-2.03278925244956,1.0144050360683,9.02399678374371,0.0109765028893274,0.0189433195025488
"10","MGr1A1B1C__bin_104",4784.85539284848,-0.252341887217638,0.831461275169724,17.0202647919164,0.000201417156329423,0.000545611031069577
"11","MGr3G3H3I__bin_125",1838.92540940575,-0.796774935979487,0.646886354223627,7.11588707192485,0.0284973683102482,0.0432513249531427
"12","MHr1A1B1C__bin_78",359713.313817255,5.40726656249236,0.509821419691252,84.8909282105491,3.6827238742937e-19,1.31350484849809e-17
"13","BOr2D2E2F__bin_74",502142.845185623,-0.550277314616487,0.291868305792027,46.50309714113,7.97959335680547e-11,7.76196808343805e-10
"14","MHr2D2E2F__bin_49",2261.81776589509,-0.171848209814135,0.319027937085903,32.2031781626117,1.01664355575898e-07,5.80164589153126e-07
"15","BOr2D2E2F__bin_32",16299.1884500879,0.898258374422864,0.809178423019035,67.8496724532179,1.84769731330348e-15,3.29506020872454e-14
"16","BAr2D2E2F__bin_37",476120.892706777,4.37089055593621,1.06364245483263,15.6407254754212,0.000401476025892825,0.00099324704671751
"17","MHr2D2E2F__bin_75",11031.0558459904,2.91913914306229,0.793167738672982,61.0600728320481,5.50774281008893e-14,7.85771307572688e-13
"18","LAWAr2D2E2F__bin_155",118008.849399263,-3.09669399414602,0.690386086764228,29.8300116948263,3.33039129649895e-07,1.67694997047241e-06
"19","CRr2D2E2F__bin_61",6561.09459221993,1.10970854721465,0.64060739592748,11.1393808008337,0.00381166033838533,0.00755273437420797
"20","LASCr2D2E2F__bin_89",135855.671787152,2.79340209287383,0.916242845469823,12.9826020099511,0.00151657465285427,0.00319750714986024
"21","BOr2D2E2F__bin_30",33752.5445605975,0.127407698287918,0.685525919264742,7.86167352386198,0.0196272423507306,0.0311128138004174
"22","BAr1A1B1C__bin_100",92172.4943860875,5.35011220220477,0.896693869772242,30.2276260097263,2.72994823122318e-07,1.4248998084921e-06
"23","MGr2D2E2F__bin_116",3014.1802769881,1.43165925528807,0.4503804165219,13.4031661873311,0.00122896479547072,0.00265655016394681
"24","SEr3G3H3I__bin_180",1833.54793861856,4.03994681684112,0.806055993394116,20.9727970508908,2.79135443755665e-05,8.98270450582138e-05
"25","LASYr2D2E2F__bin_98",120638.839440529,0.984123111191366,0.727467073384573,13.018483396276,0.00148960886806727,0.00316626239634872
"26","SEr3G3H3I__bin_84",573.633695301019,-1.25230454435727,0.893518061951103,12.827396632614,0.00163895191722041,0.00343858539495263
"27","MHr2D2E2F__bin_102",4865.99102681213,-2.46663475990573,0.77847669070268,33.1850621589371,6.22236254166595e-08,3.8596683591783e-07
"28","BAr1A1B1C__bin_60",221613.662096313,2.1390281814819,0.871417373908031,6.93854370422665,0.0311396967122936,0.0466173512692117
