"","Virus","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"546","LASCr2D2E2F_vRhyme_unbinned_33",11.4934456475636,-0.249249027841572,0.977758131487824,5.38540861056411,0.0676976165809872,0.121872508261802
"547","LASCr2D2E2F_vRhyme_unbinned_115",70.9830041919439,-3.48150816331653,0.67548543489519,41.8914366143604,8.00553055945592e-10,1.06569035245601e-08
"548","SEr3G3H3I_vRhyme_unbinned_243",24.6461363842816,-0.59607349561422,0.639084017391669,2.07000527474189,0.355225444062451,0.446648283652181
"549","LASCr2D2E2F_vRhyme_unbinned_17",74.1021020035941,0.768469837014032,1.15040349070321,45.8344130945714,1.11476584977233e-10,1.81744409889848e-09
"550","MGr1A1B1C_vRhyme_unbinned_3",29.4022507360433,0.88747010551271,0.685931331906531,6.09384231489544,0.0475049597573774,0.092523082695241
"551","CRr1A1B1C_vRhyme_unbinned_7",100.026442721385,0.753540589751301,0.779341602113612,2.67999261972659,0.261846634828421,0.347293845645374
"552","BAr3G3H3I_vRhyme_unbinned_43",602.217643531457,-6.93204538146803,0.990007103097926,66.3286412948179,3.95292474819517e-15,1.39894970966615e-13
"553","BAr2D2E2F_vRhyme_unbinned_9",289.42547494649,2.09614135697033,1.36106898729927,6.82584137594515,0.032944838129877,0.0699896927180843
"554","LAWAr2D2E2F_vRhyme_bin_6",90.0878396154212,-0.113661695095364,0.913086741584383,40.2395749893752,1.82846778879047e-09,2.3070493578565e-08
"555","BOr3G3H3I_vRhyme_bin_2",974.016254179825,1.10110022295245,0.817707060716244,2.02202077589715,0.363851162953953,0.455127618488091
"556","MGr2D2E2F_vRhyme_unbinned_19",67.1042354799413,2.95169917466109,0.995665409383165,8.19384835356315,0.0166237284964506,0.0415164028370909
"557","CRr2D2E2F_vRhyme_unbinned_82",230.882585899897,3.02697215050166,0.849337722258894,41.6467176507548,9.04753282536053e-10,1.19345182996347e-08
"558","SEr2D2E2F_vRhyme_unbinned_102",5.74240014581937,1.24463713204627,0.879468948239904,6.30531718317244,0.0427383518707383,0.085417835488211
"559","LASYr2D2E2F_vRhyme_unbinned_19",29.7440773519789,-1.24198245558784,0.595774635080674,27.2571179174893,1.20556893316065e-06,9.43237960193305e-06
"560","BOr2D2E2F_vRhyme_bin_4",147.190961790016,1.6265372870547,0.841305111159884,22.1188960091451,1.5737754225963e-05,9.84287990597946e-05
"561","SEr3G3H3I_vRhyme_unbinned_91",43.448195289936,1.20243197939439,0.981124009271224,3.41420980411266,0.181390175505055,0.263460605263098
"562","MHr1A1B1C_vRhyme_bin_10",791.14480090983,3.90136276974522,1.16409254874789,50.123964870763,1.30532700450903e-11,2.45977855005532e-10
"563","MGr3G3H3I_vRhyme_unbinned_74",4.47234191014436,0.204556337938885,2.16820887577515,1.41821367018029,0.492083512967664,0.574216054639313
"564","LAWAr2D2E2F_vRhyme_bin_15",493.005537605445,-0.113577611012723,0.87660499456646,0.459990644079369,0.794537319308689,0.834810753306958
"565","BAr2D2E2F_vRhyme_unbinned_60",209.773064193841,5.76022997754402,0.836283692828871,38.0494622009435,5.4659324896803e-09,6.244935466556e-08
"566","LAWAr2D2E2F_vRhyme_unbinned_55",7.96378183539555,-0.859051050169732,0.741417535770616,8.56396256393682,0.0138152630212925,0.0355424585884672
"567","SEr3G3H3I_vRhyme_unbinned_5",89.6348651148404,0.359918857643733,0.920661834731235,10.1763174795285,0.00616936884930803,0.0181209599197287
"568","CRr3G3H3I_vRhyme_unbinned_96",6.72704282198747,-0.887630847549374,0.791084474654223,3.34154831884759,0.188101388794708,0.270768963433651
"569","LABRr1A1B1C_vRhyme_unbinned_68",15.5779687299091,0.0162559258725084,0.688255302553205,2.53059229370831,0.282155724236242,0.368172622182362
"570","MHr3G3H3I_vRhyme_unbinned_3",325.081600444621,2.79252536048817,1.08666752789503,58.0088517912652,2.53243252534698e-13,6.12426599046411e-12
"571","SEr3G3H3I_vRhyme_unbinned_100",9.21145783935255,-0.422417684035395,0.862227118727994,4.44745651877202,0.108204939787239,0.174644457876845
"572","BOr3G3H3I_vRhyme_unbinned_32",16.0919070441767,0.439053539714504,0.807733889445195,13.0164453372097,0.00149112759718011,0.00540906535877084
"573","MHr3G3H3I_vRhyme_unbinned_33",50.9035072736393,0.452997625033601,0.727271257139528,3.07432086179247,0.214990716491454,0.298466328088029
"574","SEr3G3H3I_vRhyme_unbinned_67",6.9570874750325,-0.143375396007954,0.825778681217164,0.197782249479097,0.905841326365238,0.921076219030105
"575","SEr3G3H3I_vRhyme_unbinned_265",61.351539598247,-0.189875051700476,0.841076771704653,0.0845747721147916,0.958594254359782,0.963908706220405
"576","LASAr3G3H3I_vRhyme_unbinned_37",21.0377474490459,-1.62748687745907,0.593838257174244,19.4479209296791,5.98325659078129e-05,0.000328852473985744
"577","CRr2D2E2F_vRhyme_unbinned_38",57.2641123100658,-1.74645428206778,0.760560566702948,6.37575217409908,0.0412594093380124,0.083033845977054
"578","SEr3G3H3I_vRhyme_unbinned_157",1.74474084059191,-2.43676419167666,1.45883973800582,5.39975459335969,0.0672137595852429,0.121719727911713
"579","BAr2D2E2F_vRhyme_unbinned_4",317.46239465743,8.59763169206255,1.63076027300659,18.5593329871878,9.33022351698158e-05,0.000483505511540724
"580","SEr3G3H3I_vRhyme_unbinned_87",12.682871824852,-1.98729715167124,1.44799103092458,38.2674455464127,4.90150873948236e-09,5.68967134479113e-08
"581","BAr3G3H3I_vRhyme_unbinned_51",210.457858291551,-2.60301242167792,0.852804174206217,24.2392370436435,5.45150673793942e-06,3.69632536296734e-05
"582","SEr3G3H3I_vRhyme_unbinned_140",28.3447791510239,1.00086220473865,1.12729636455159,2.34133492164129,0.310159852611636,0.400393190515555
"583","BAr1A1B1C_vRhyme_unbinned_13",216.029233177894,7.76741956145689,1.54127420925925,25.2347672061665,3.31390401428524e-06,2.35709545329798e-05
"584","MHr2D2E2F_vRhyme_unbinned_57",2.51513085965493,-1.2781822355445,1.08336172505238,3.00631859287475,0.222426338204895,0.305915276526353
"585","MHr2D2E2F_vRhyme_unbinned_65",106.14561570327,-4.08302325113515,0.664600895387986,51.156469371642,7.78957600359106e-12,1.48719405015929e-10
"586","MGr3G3H3I_vRhyme_unbinned_35",19.8488499836643,-0.714308285598825,0.638877638272963,7.01346307661083,0.0299947912226788,0.0657438701874726
