SampleID,site,treatment,Axis.1,Axis.2,Axis.3,Axis.4,Axis.5,Axis.6,Axis.7,Axis.8,Axis.9,Axis.10,Axis.11,Axis.12,Axis.13,Axis.14,Axis.15,Axis.16,Axis.17,Axis.18,Axis.19,Axis.20,Axis.21,Axis.22,Axis.23,Axis.24,Axis.25,Axis.26,Axis.27,Axis.28,Axis.29,Axis.30,Axis.31,Axis.32,Axis.33,Axis.34,Axis.35,Axis.36,Axis.37,Axis.38,Axis.39,Axis.40,Axis.41,Axis.42,Axis.43,Axis.44,Axis.45,Axis.46,index
CRr3G,Crocach,DAM,-0.27197142513588213,0.20277658570704246,0.057555659784936625,0.010727253814913285,0.04813271250119582,0.13709875853776832,0.072389602836528,-0.05041018534332759,0.056189895145800334,-0.05987889620474967,0.053312094642763735,0.12219537331951434,-0.06548928545944176,0.14935181237007453,0.08967934928379884,0.018189105188858475,-0.005193882009513314,0.031818756607361366,0.04341773638594348,0.04811047847600926,0.06080517444333339,0.03438929917598408,-5.877003411905152e-4,-0.07875444486666375,-0.061162755061389726,-0.05077604173182685,0.01198992980718427,-0.024111363895442085,-0.04560666950032433,0.024900460098026364,9.294315856929026e-4,0.01618419326995029,-0.04005136414418581,-0.004429867537586491,2.3342195471449446e-4,-0.0018579051661655036,-0.008028465857551764,0.02516346791323279,0.017819768307465768,0.0353381457674997,-0.025030601568851302,0.017376039956194633,0.008301248298400635,-0.003908834299870822,-0.002976209529720486,-0.003300766662757456,0.168110443
CRr3H,Crocach,DAM,-0.14873909325924042,0.3077716777451253,-0.02787196515159637,0.09335845438194988,0.012705941459440706,0.09082455349500053,0.17914653028858135,-0.06923064946526881,0.055173677799337864,-0.07472562693395403,0.027824053747980127,0.015745708093754116,0.012012145506699125,0.06458231549262856,0.08900709455036154,0.029561958408139664,0.0241355275625987,0.05746524666600279,0.03951590717620425,-0.02657659513122123,0.03490954665198373,0.06813045156172766,3.688532681231667e-4,0.014616535082726891,-0.02553066354594921,0.020802922476625213,0.0032632355760610137,0.021513717798605985,-0.00824886024461878,0.04824571704732868,-0.07803498372845404,-0.03181352435950439,0.043137837476713584,0.03774584263196316,-0.028489461089617682,0.02439444186194401,-0.008843286777682206,-0.0045379493145846364,-0.025674346722897704,-0.006893756610012875,0.019285720710725193,-0.016680598671045665,-0.0023690913632364503,-2.8290121738383485e-5,0.003331869297554166,-0.0034715994625078607,0.042392608
CRr3I,Crocach,DAM,-0.1949867450100854,0.3169451523516982,0.0063425762757575,0.06470509166522077,-0.0033552906933527775,0.07242300086961842,0.17150165738888726,-0.04718064626360992,-0.002468350220392223,-0.03521185586431642,0.005747060231261353,0.028645584390652012,0.023375713245709598,0.07561780966801242,0.12823298209098277,-0.004073060231864757,0.008848701771093904,0.054721042108779344,-0.025763684805565876,-0.07566084420714958,-0.025013564142097273,0.026997717338133397,-0.03027132505127887,0.0071989471221496956,0.006781164442260129,0.0020626762567975618,-0.0019166854537723823,-2.9138123224743477e-6,0.012080408024286829,-0.019907397851951895,0.05900982933239638,-0.007385472256070433,0.007938572046247741,-0.0374748062885979,0.0034696782426291706,0.012594280640311461,2.363560422205794e-5,-5.899858550422417e-4,0.015228680153209486,-0.0122354497177229,-0.0017951480767374268,0.00513340601830608,0.005518535583167708,0.008613252265718775,-0.005854923846526278,0.009904753873729487,0.465350015
LABRr1A,Langwell,NAT,-0.15405643006398317,-0.3805245502619981,-0.10679441745040517,0.05349282798366834,-0.16919700277168556,-0.28358857502647844,0.15435709069199816,0.0928484239292927,0.10390433262767584,0.008443050102289353,0.13423163018158493,0.004940424619968284,-0.008995866344462764,0.001661891011366109,-0.02602019274463923,-0.005698919254131089,-0.01875571147366728,-0.05335202153406036,-0.010120375190822364,-0.0313330323460127,0.00423734150349047,-0.023369624009189696,0.008115773300013184,-0.04613410381071024,-0.05707496148078558,-0.017195986823593763,-0.02367906095661253,-0.004050772026346296,0.0272374890766594,-0.006013694828897217,0.0032246304519601343,5.18977561887496e-4,-0.0012657546786069326,0.01656029473360333,-0.013318801068570987,0.007604496883857853,-0.005285181327917387,0.007030824634890642,-0.0027934236170456144,0.00659551709838779,0.006264703024757569,-0.01834722347999573,0.018111284194687827,-0.015439400998195197,0.0033975662337638875,0.006810404607752709,0.709029404
LABRr1B,Langwell,NAT,-0.1289042043789553,-0.38035721108772585,-0.10706526008014328,0.056020083498311606,-0.18438398855210858,-0.2749317785550382,0.16532189917311277,0.1014159418985923,0.10224876079778511,0.005084359745271368,0.153000837934445,0.022284458280334953,-0.008501542787355605,-0.00501103128713019,-0.02808899111417226,0.002332730010170872,-0.004318176572184095,-0.04753421008765385,-0.0017366777884802206,-0.03794978153346826,0.0025265639133088065,-0.008471289967683045,0.018697603696278584,-0.032730218936210406,-0.06104843010179963,-0.017250175899677155,-0.01877145462905802,-0.015458289599748952,0.017552745981741245,-0.0014814095913058076,2.9627682237656864e-4,0.017350992503178765,-0.0012028875673617513,0.018531671510583037,-0.012766027832556327,-0.002163360283550977,-0.023238940764362444,-0.005735289564967635,-0.0014347352444155973,-0.020179819368068296,0.004609504873370971,0.01179073617465244,-0.013738729850897132,0.027784526205023467,-0.006827754990801853,-0.01324076705043999,0.318794546
LABRr1C,Langwell,NAT,-0.03979200886547657,-0.38145352433250773,-0.09269313260459053,0.026938685774420917,-0.26546041781313295,-0.23509587479941513,0.11223785281190052,0.12204979550828655,0.07362480709286617,-0.053425028713595675,0.13209783292577848,0.10939580876675428,0.0685359284382499,-0.09549880201591741,0.08634806107451928,-0.006349396502494029,0.023983579542062487,0.030215890366440817,0.03111032105269095,0.0156174782184051,-0.01679502855537603,0.029822245038403795,-0.05693568434266921,0.007041043922951543,0.07922880802594587,0.03579757698910029,0.01721688138436568,6.135229658022242e-4,-0.03914268237173792,0.022021485352701473,-0.014592727615358646,-0.017760028725631302,-0.018577376759544195,-0.015830982324988193,0.013440828739698466,0.006325051443135553,0.032387697274933354,0.02008991452879791,0.006102967537792995,-0.006209658688336636,-0.019758443332072443,-0.0019082945077927133,-0.005205348768074634,-0.016313987280074483,-2.9757934689361384e-4,0.007860019276914028,0.704354976
LASAr3G,Langwell,DAM,0.18070057234087053,-0.1112744949623374,0.19279116829622975,0.060073573907015815,-0.01762047945234215,0.23576665288684615,-0.1157810148041166,-0.1765221034433931,0.12936943282939828,0.10278392186581073,0.08344169688528978,-0.08469226208071412,-0.03235163771163773,-0.019466774781302928,0.06457443983420434,-0.053021778998707934,-0.08114628322728658,-0.059230440889135344,0.019344589028187836,-0.07919922105242394,-0.004323282165070348,-0.010306402488193528,0.0873851483761154,-0.020886407225887228,0.03820275155499974,0.06329014205390111,-0.0342358058461323,0.05612928206790073,-0.03758197180804464,0.03131197060711619,0.0028475289677915455,-0.040216120870827064,-0.012691793306567951,-0.007928988006603183,0.009541823613352325,0.011673672018893858,-0.014215116064033145,0.004507718667300171,-0.018676115115015525,-0.0018001259069011807,-0.010302193610561578,-0.011764011007859997,0.002568265608629722,0.002745342076053041,-0.010076491808698476,-0.006410082989018109,-0.37491013
LASAr3H,Langwell,DAM,0.14663767491579993,-0.2069993424858428,0.17811027111941405,0.04178620787534213,-0.035765975935806146,0.24690300765280684,-0.061778358982531444,-0.13613684355730687,0.03289505442736513,0.04311520633741575,0.09660090258671017,-0.05832218183697772,-0.03195123451159928,-0.02318275610472867,0.0227542844534813,0.02890607875768193,0.007453686225091085,-0.09904332021261757,-0.11465745795240245,0.032553103309436955,0.01637617197511648,0.099492426829026,-0.0937119038539515,0.014327785490888801,-0.0015384708362818009,0.006288045963546711,0.01921971362771816,-0.032772368999078455,0.06623085113375679,0.019430144940159905,-0.055068310100035676,0.02078364787909006,-0.017875677026026018,6.2613019866738e-5,-0.017668269762225065,0.003560371552759257,-0.01605453206819798,-0.013091786193078133,0.027614521295324605,-3.2415889120579184e-4,0.00573925257561246,-0.00254439236596866,0.003610335344644566,0.008700459874480312,-7.655260351963387e-7,0.007904389312167758,-0.044798328
LASAr3I,Langwell,DAM,0.20026377105069354,-0.2108245404627394,0.12759693518788195,0.07455917265608906,-0.08481531952351726,0.29152366391408935,-0.10148296239261562,-0.10850550691299574,0.06941123405953309,0.16508395422592118,0.10921243129851738,-0.08906572407862377,0.0010731479593751423,-0.03175651243634572,0.03503749759400197,-0.015559349200884722,0.057838722108341505,-0.009219567956858356,0.00300045851736156,0.09174062091037655,-0.02413554904941692,-0.020904193592609706,0.01493402883560071,-0.005958166450590011,-0.06511451074912648,-0.015227108997339086,0.022609321763551828,-0.010374134335045455,-0.026606646257663565,-0.010053008303041526,0.005763655641330099,-0.024481899506395562,-0.009797193728307355,0.014715854728110728,0.028797272267512906,-0.007988679169148048,0.023975993371414504,0.018466408117432206,0.013392584422605791,-0.004815123853784943,0.008073321284940023,0.012825962786831025,-4.176829735859614e-4,-0.0065314572477002935,-0.0011633118701072666,0.004699341333134938,-0.384444538
LASCr2D,Langwell,REST,-0.12491545239754535,-0.20791057512523284,0.12671238082567549,0.0971796082594536,-0.19629879500111702,-0.203080582280103,-0.08065608908044143,-0.1693570573559901,0.07680385665645423,-0.1540928053178288,-0.14403411371996647,-0.021562755444794583,-0.026949361610293855,0.033579151529177946,-0.0338010797250444,0.028870131922004015,-0.016524133091757074,0.051117826659737374,-0.04441046195928818,0.06959137476592905,0.035677573345003454,0.004203010476366621,0.024330417174397306,0.025187084032956223,0.010667674253803584,0.033154906257780795,-0.04695500747540035,-0.0023030317258683564,-0.0288132049666504,-0.011138444330076436,-0.031013575253275846,0.02895661391734321,-0.024806811673081453,0.0019181199969928043,0.02304302238143874,0.00178423545877293,0.04716411636356178,-0.012652276348144654,-0.016133775476685066,0.012790619812930682,0.019776284922240216,-0.011019307103743464,0.004653800631889947,0.011623051597706612,-0.0015259365027930794,0.010998352343610397,0.011132604
LASCr2E,Langwell,REST,0.10684256847734576,-0.17320881060325927,0.17242685815919112,0.139570620078464,-0.09799344072092094,-0.1327391175070103,-0.07037499837269331,-0.15542614769601568,0.10341188127310147,0.002560955158178366,-0.12435499662151016,0.05816166595500191,0.037788137878379605,0.05478548447599802,-0.036851540887541,-0.053320995088802725,-0.026658935961971688,0.07146722575356929,-0.022291033787498717,0.05951123951320771,-0.0012230001930905736,0.007581243097175051,0.05901985363093085,-0.003149023465922145,0.004308250097767167,-0.0069399625183558114,0.028488782241009425,-0.013791440938058697,0.06219142728586348,-0.007838903254601041,-0.0023670668807533155,-0.037218775494441206,0.02825465171667289,-0.01277401926618441,-0.014093992929986868,-0.0019765556593040333,-0.010454530813320801,-0.011646602087231422,0.01360389492414464,0.005233267605232855,0.002614701128119435,0.0018493300859022527,-0.0028109338780776547,0.008938693737981018,1.9491668806467718e-4,-0.004354200945624301,0.105479608
LASCr2F,Langwell,REST,-0.07548138023295249,-0.1697613122352882,0.14173279945291883,0.08966770147071988,-0.21767767771244445,-0.19491935701836072,-0.1590159388313908,-0.19615253666357513,0.032943135713414784,-0.0825612801661122,-0.1393047756333756,-0.018518139132611182,-0.021564157355003364,0.05463440737851942,-0.02336142600943263,0.013753223741326096,0.04177079755606776,0.031053631586071266,-0.020599139085320687,0.02314556590621851,0.03439086833452171,0.025117778156152536,0.0415997716993901,-0.02344010260599502,0.016534284511366747,0.015929668946216773,0.026706194055847888,-0.004746264611585942,0.006041150947130848,0.020333812721018654,0.030323601770586697,-0.0026550739080595195,0.018168479095602943,0.016599338881803025,-0.007007584829036852,-0.020202103665435383,-0.03650811694668388,0.01703662476567049,-0.0024835177249824965,-0.026497697599038052,-0.031024328599318033,0.016276120775446906,-0.0070814103024868,-0.01870405426181163,-0.00416477930268002,-0.004360436455924635,-0.437896483
MGr1A,Migneint,NAT,-0.39760810975917066,-0.18604116917702682,-0.08605116194081057,0.024296740705447094,0.23249811609633192,-0.1339422951008158,0.028127974371575385,0.002202091805079016,-0.04838263812427759,0.15752888100342102,0.03337673488458158,-0.10062762721174871,-0.0570385793104648,0.09406520747941395,-0.06046917183416086,0.02293914675628713,-0.04415275755564442,-0.0037505124523769663,-0.006291923018533924,-0.023187571114495025,0.027559072674946977,0.01848083887758991,0.04309089455743837,0.006827036776843154,-0.04600089947701696,-0.04449362720812623,0.05269694865583108,0.04966274504056175,0.0194648598572972,0.012966549623352723,-0.014017384969516815,-3.497537293533352e-4,0.01564457549436647,-0.04880722148630216,0.03063017614256893,0.003459876434400559,0.019559342626072587,-0.008532528469972206,-0.010737382244133092,-0.013614667526928872,-1.4417811660796703e-4,0.007302198023841674,-0.017094510087378226,-0.018625551365383717,0.009733191225595038,0.006701635839019659,1.039833529
MGr1B,Migneint,NAT,-0.3693892950661218,-0.08330272781102185,-0.02563789533805043,0.11047746077380788,0.12986078643482993,-0.003034769592503499,0.06535431909531093,-0.10801198059408981,-0.05180885447882619,0.10603422576440084,-0.03315396638947623,0.1131362701846025,-0.10761654294143513,0.03915185442340086,-0.1561728864023144,0.04036226962993162,0.03627621200398109,0.033775819657718115,-0.0368724142288296,-0.05426290291630346,-0.03004360684308792,-0.012301227013854348,-0.015733886971775,-0.003660884361653925,0.037535447688503615,0.018861196967695677,0.016077855775473233,0.034826252427506595,0.011597110216126555,0.0025202746464487776,-0.026126651912587638,-0.00215050013893321,0.006193616343252359,0.014525807118268263,-0.006543470365082533,0.028641856173424286,0.0019058549347298927,0.023626928982789022,-0.009956187832501422,0.02942282104935386,0.004463496913597813,0.0045893491816168626,0.01163672255022316,0.001270676523190203,0.006547340002049079,0.00529379749474044,1.396351814
MGr1C,Migneint,NAT,-0.33869572681919285,-0.10813819669281573,-0.04896459714552485,0.14685039803972277,0.15958919316857267,0.03168965661226909,0.04355941841981566,-0.07931647368396971,-0.07823530232951553,0.12047620316082416,-0.03831166744435574,0.10702016652106362,-0.09931736623760878,-0.014414709588633817,-0.1472192991073291,0.030735709698014407,0.09969747692159021,-0.009013345228807977,0.017461547361342852,-0.06565741639784883,-0.02282063206518292,-0.03156588368200636,-0.05267841073211464,-0.033959129671844446,0.01655208643290004,0.051633496475625165,0.00934331964657312,-0.04726086839074612,-0.022296171278520554,0.0028018402491603854,0.0035208981036435817,-0.04496042077531542,-0.028910306300692218,0.005879825257615083,0.012356166877286131,-0.014111399607045287,0.008209431025770764,-0.02130522347187375,0.015683740225212076,-0.020125092566931988,-0.011065277024550436,-0.0051443467316768035,0.0025853571395681504,0.007929531789969257,-0.012459824695557509,-0.004418512851595627,0.77649995
MGr2D,Migneint,REST,-0.33582322474454285,-0.19779823872552255,-0.13621717609751965,-0.032619352472351475,0.25804522825598347,-0.14163815631978652,-0.07345896821783716,0.14489466548400812,0.0036106654637437017,0.08252920675396082,0.053606607481632255,-0.2532456433272498,0.09334033663919665,0.1563786821923446,0.02875853298512551,0.01997015555087845,-0.07115714696254215,0.040373975446652326,-0.034219718851198455,-9.057011764557532e-4,0.05707057663392125,0.03743742570832083,-0.013396711161667024,0.01683455054875608,0.047468317871406915,0.00779106182983557,-0.028462529334124888,-0.013729916645357608,-0.018918706100315208,-0.014885204396131998,0.025705577046477378,-0.0051824528491357155,0.015522475559605021,0.018447506785565723,0.005517062243706649,-0.012690665048103133,0.01414487165090171,-0.00803469811504146,0.005503872476448373,0.007545513106456691,-0.0023943116460223676,-0.0013694496943566952,0.015139243750630879,0.010065207273078048,-0.010684797921207894,-0.002920670904531439,0.688060648
MGr2E,Migneint,REST,-0.3847551798163762,-0.19714786106728,-0.06139490513739746,-3.867410735695907e-4,0.2769800875682409,-0.012851191725519285,-0.11426125687808854,0.050432729846824884,0.003477515082914551,-0.0015518610159994891,-0.04758541492692505,-0.0528517596220621,0.03593337355424081,-0.018620211893138002,0.045756419806698395,-0.004620846889971586,-0.00898023404175387,0.008272122890325799,-0.013599228118493314,0.02484569359839947,-0.04433663127283743,-0.020997664588230186,-0.009973522796190504,0.027368656702225377,0.018496715775840094,0.01910895672942018,0.005380243701927619,-0.015478291384384855,-0.008822752797497993,0.009486750466992336,0.040654681779180496,-0.016131238233890153,-0.04727619294188118,0.04384531619413376,-0.020479301231455475,-0.001858615906240648,-0.06226683594532851,0.04352404988179808,8.095524294921256e-4,0.005058869452933135,0.03131584636107739,-0.008811254439864939,-0.004324078561856892,-0.008227777657173207,0.012984721925996647,0.005631836103205601,0.919580766
MGr2F,Migneint,REST,-0.3491340409894689,-0.17920195578635428,-0.06746649917492034,0.02813106947531323,0.32508937270464655,0.06619420521547184,-0.10265713430974963,0.06855806795916512,-0.022048659614880586,0.01315152506803854,0.01039986238209768,-0.0037206304107320794,0.054461567359327744,-0.08987381295293408,-0.01159670071908767,-0.020547346002448976,0.05290437438510794,9.545496646393715e-4,0.021857671667568152,0.061069169618992884,0.03519784069303296,0.04661122681847545,-4.847961716848108e-4,0.03075161616141434,0.04931641075723425,0.006194170941122307,-0.020542664624274874,-0.00547561040779249,-0.044299446164083184,0.026768945999251205,5.081937905370326e-4,0.016740288229575732,0.021913305095114587,-0.02368038475490828,-0.047343734566867045,0.02012219661816594,-2.2289928978099681e-4,-0.017830653729403872,0.014169141888451985,0.010632299031590988,-0.01976610651432967,0.002911957362553432,-0.016372598303726442,0.0020256467370560753,-1.732400519540573e-4,-0.004204598184891566,0.364005021
