Virus,baseMean,estimate,stderror,statistic,p.value,p.adjusted,site
MGr2D2E2F_vRhyme_unbinned_80,245.68152861254234,2.0093399608222913,0.7632809552701467,14.076859313043983,8.775034627115669e-4,0.0025676395145233857,Moor House
CRr2D2E2F_vRhyme_unbinned_79,79.29052770767447,2.526136669405615,1.0036014148431482,7.913998928659112,0.019120399746579454,0.035978177416515565,Moor House
SEr3G3H3I_vRhyme_bin_14,247.92844230443163,1.4442669113683395,0.6204080451497601,14.102531823580634,8.663115888133256e-4,0.002547871684985533,Moor House
BAr2D2E2F_vRhyme_unbinned_32,5.086384186558563,0.6911035386341751,0.8565510310663365,1.902468039942157,0.3862640716524729,0.47894096973532846,Moor House
CRr2D2E2F_vRhyme_bin_8,502.32665202969656,1.4009424786715132,0.733403805574335,14.62673961510697,6.665670604663318e-4,0.0020305737610416463,Moor House
CRr2D2E2F_vRhyme_bin_7,444.9653130788551,-6.385877479542573,0.8634405675234944,56.450783370563826,5.519098455330902e-13,1.6298235642579216e-11,Moor House
SEr3G3H3I_vRhyme_bin_17,903.821694627902,2.2319559027475897,0.9154128623050577,10.200349847705866,0.006095680192385809,0.013125668509497417,Moor House
MGr1A1B1C_vRhyme_unbinned_65,24.960854581881183,0.8113184968512474,0.7396536761925228,11.66709236801205,0.002927676470587505,0.0070254524924380085,Moor House
CRr2D2E2F_vRhyme_unbinned_36,20.12418463988502,-1.8006552459069383,0.8130130536207851,4.868037018198393,0.08768376564604648,0.13746306488605553,Moor House
LAWAr2D2E2F_vRhyme_unbinned_17,315.30549160639526,3.8542167254570123,0.8623622791286126,39.18973669591608,3.090699649259868e-9,4.563512645386765e-8,Moor House
CRr2D2E2F_vRhyme_unbinned_67,160.74192973477398,-1.9704456436933888,0.9329626085890173,4.978904797268555,0.08295538061936271,0.1307586446146164,Moor House
CRr1A1B1C_vRhyme_unbinned_10,349.81537373107943,-6.381102055204136,1.5126399777937856,13.695834192662659,0.00106166473687139,0.0029887721288966956,Moor House
MGr1A1B1C_vRhyme_unbinned_75,6.244344100026572,0.2162637841476715,0.8003942720365397,0.15664447503250045,0.9246664163217256,0.9429121243252552,Moor House
SEr3G3H3I_vRhyme_unbinned_301,20.501414229037746,-2.7103629939188902,0.9706366544677572,8.01977151395792,0.018135466968992854,0.0343481946389171,Moor House
SEr3G3H3I_vRhyme_unbinned_193,80.24614147923964,-2.601804049904668,0.671308521532461,15.328690227117178,4.6926396928258137e-4,0.001508944363448656,Moor House
MHr2D2E2F_vRhyme_unbinned_31,1439.8495086114206,3.975564661409338,0.922330690203338,52.440115759035265,4.099902678227762e-12,9.887598625659286e-11,Moor House
CRr2D2E2F_vRhyme_unbinned_11,25.726917759029376,-1.3092171508680255,1.0094607539319507,17.187502649802504,1.8525981274616733e-4,6.873614078043696e-4,Moor House
MGr3G3H3I_vRhyme_bin_14,213.51112856751533,-2.3276148384572473,0.8314474398677839,10.692564434555294,0.00476583644811748,0.010609485139116913,Moor House
SEr2D2E2F_vRhyme_unbinned_55,32.61307385241556,0.5299746446812699,0.7923711015526468,16.11645555177067,3.164871948256224e-4,0.001082640593174174,Moor House
MHr2D2E2F_vRhyme_bin_15,2985.4475137945487,2.6598730101605748,1.357434405490506,27.942623279791846,8.557293934802028e-7,6.62160659019173e-6,Moor House
CRr3G3H3I_vRhyme_unbinned_36,37.83047467433271,-2.2069634842421055,0.9719660256730572,13.0405051839263,0.0014732969123904744,0.0039552145310371364,Moor House
LAWAr2D2E2F_vRhyme_unbinned_7,18.127880036485216,0.6288245562165614,0.9093120380121668,14.550980418802354,6.923006652169326e-4,0.002100123820899165,Moor House
SEr3G3H3I_vRhyme_unbinned_223,11.659626561024801,2.1344131026533715,0.777625699583839,19.79208227500701,5.0373710426275276e-5,2.2778362183381348e-4,Moor House
LASCr2D2E2F_vRhyme_bin_14,192.99508085556923,-2.3362916455252285,0.9664277160683805,22.78012460804962,1.1307296823798678e-5,6.467058697247703e-5,Moor House
SEr3G3H3I_vRhyme_unbinned_252,54.25010497560331,-0.9770312415675826,0.8124843163084939,1.4314534812382647,0.48883672517071974,0.579209966095341,Moor House
LABRr1A1B1C_vRhyme_unbinned_46,25.68238389617541,-3.668168944212884,1.0155329295377822,13.396001803568495,0.0012333750777059522,0.0034255158108263202,Moor House
LASAr3G3H3I_vRhyme_unbinned_59,669.0187012179197,5.534768212957496,0.8447948104416914,70.76715902938685,4.296419378825091e-16,2.143765117641347e-14,Moor House
SEr2D2E2F_vRhyme_unbinned_130,246.06120686958218,3.5608161240387326,0.8943104485436731,13.13191686118276,0.001407474337791807,0.0038067576949247567,Moor House
MHr2D2E2F_vRhyme_unbinned_48,250.19169256748924,2.249130406782795,0.8199129745130841,30.791580742310188,2.0591747171812686e-7,1.8858391238995542e-6,Moor House
BAr1A1B1C_vRhyme_bin_28,36.040679376474856,0.7160556202325579,0.7473676295735678,10.716368841535157,0.0047094487276409455,0.010516315291506864,Moor House
