"","Host","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"1","CRr3G3H3I__bin_97",12858.4424191253,1.83214165093381,0.700204215679266,6.4308605123432,0.0112154229062094,0.0467309287758725
"2","MGr2D2E2F__bin_102",5400.6298908091,-1.48571739297351,0.728492191073794,3.98816018463116,0.0458210711725556,0.134767856389869
"3","MGr2D2E2F__bin_107",336.698620670047,-1.48640596041125,0.594466808115179,6.00998513650087,0.0142251473288137,0.0552432905973347
"4","BOr1A1B1C__bin_57",45836.6292435166,0.372232037480556,1.44512246888981,0.0661573296335689,0.797016146266478,0.870191433462174
"5","CRr2D2E2F__bin_21",253457.71780227,0.994438015395713,1.07908683864813,0.832947213591638,0.361421693610672,0.54111411658039
"6","SEr2D2E2F__bin_42",111145.500705032,1.97760044845033,0.687861351326033,7.68950525373438,0.00555428515329425,0.0270940739185086
"7","LASYr2D2E2F__bin_2",25098.7687097179,5.18678570014366,1.17600672835022,13.6272817448964,0.000222922395494868,0.00212307043328446
"8","SEr3G3H3I__bin_90",274929.526781049,0.726666519890785,0.8099859828129,0.796471501712517,0.372150430793332,0.549299528846247
"9","CRr1A1B1C__bin_138",65582.8810131518,1.06198736206975,0.939690178196845,1.24937668318969,0.263671560807161,0.428734245214896
"10","SEr3G3H3I__bin_216",92946.9762139477,-2.40919537895126,1.11538789439953,4.20676410515381,0.0402630747188741,0.127819284821823
"11","BAr1A1B1C__bin_108",18136.6918428457,-1.4223484872449,0.735336212056461,3.5991367630924,0.0578095819887399,0.156087486847266
"12","SEr2D2E2F__bin_135",3200713.97555379,-1.53678782182998,0.890391348989182,2.84797022215966,0.0914893788488713,0.207930406474707
"13","BAr2D2E2F__bin_44",43648.9605671892,2.84614831422116,0.810607265446845,10.7313247238843,0.00105337008801696,0.00717812032985144
"14","BAr1A1B1C__bin_31",554.972633980116,0.622643220515099,0.850884666353828,0.531239583420188,0.466086178656991,0.627725493140728
"15","MGr3G3H3I__bin_125",9222.32941739972,-3.24310399564728,0.943628857920018,9.93633624065777,0.00162047757838246,0.00982107623262097
"16","BOr1A1B1C__bin_20",22968.3203030161,-1.45904501663312,0.846264691646832,2.85390230169244,0.091152440329445,0.207930406474707
"17","MHr1A1B1C__bin_78",68191.5083823986,-1.1447174834093,1.0345363906035,1.19354271711785,0.274616111319142,0.442929211805068
"18","BAr2D2E2F__bin_2",9601.88282496818,0.790578775760401,1.06211464214812,0.547229474233575,0.459451944309452,0.625104686135309
"19","LASAr3G3H3I__bin_54",22357.0182593031,0.860387632179812,0.672077189522465,1.61514671509148,0.203769838996006,0.360722741539854
"20","BOr2D2E2F__bin_74",266654.072125199,0.858869326603954,0.908645509231536,0.880535145968281,0.348055149157825,0.53341785311544
"21","MHr2D2E2F__bin_49",2828.47020824065,-0.688007021240014,0.865654357409287,0.625885757777667,0.428868473340015,0.591542721848297
"22","BOr2D2E2F__bin_32",418.963827053421,-0.729658401434409,0.678177758800533,1.14680965230357,0.284217998291495,0.454748797266392
"23","BAr2D2E2F__bin_37",2598641.52804696,6.84430956174575,0.643791857902397,67.7989548519597,1.81045430392252e-16,2.4139390718967e-14
"24","LAWAr2D2E2F__bin_155",97984.7631605078,-2.16174069829537,0.820823275920034,6.37030643108372,0.0116045555342029,0.0478538372544447
"25","CRr2D2E2F__bin_61",124333.51145659,1.38794154480415,0.854067238947468,2.54494428092673,0.1106478143214,0.239832414214081
"26","BOr2D2E2F__bin_30",10930.980471874,0.125742562713816,0.946965596537827,0.0176251982509399,0.894383247269664,0.935159292035175
"27","BAr1A1B1C__bin_100",18132.3649357342,0.0707688471394246,0.894853373581942,0.00625262976421936,0.936974104289747,0.963469515979175
"28","MGr2D2E2F__bin_116",6349.35349669878,0.351071108675368,0.538233389109718,0.424410251053246,0.514744577921756,0.664186552157105
"29","SEr3G3H3I__bin_180",910973.497567178,-3.68681115120273,0.892434695804781,13.785790624506,0.000204879952399129,0.00199882880389394
"30","CRr2D2E2F__bin_63",55684.4761823842,0.465677913804332,0.959080959279398,0.234732465531721,0.628036764368436,0.745444230704375
"31","LASYr2D2E2F__bin_98",34148.0503427652,0.465564962515027,1.03889613362486,0.199954640275536,0.654757461570008,0.765798200666676
"32","SEr3G3H3I__bin_84",442739.835700475,-4.16960562277659,1.14740866298356,10.1940517448053,0.00140894393745818,0.00894567579338529
"33","MHr2D2E2F__bin_102",1073.32761304629,-0.175907535461095,0.762378862354369,0.0531943686165874,0.817595232519767,0.886282094872376
"34","BAr1A1B1C__bin_60",11023.4595332056,-0.0656987657673754,0.706867603695529,0.0086384134654196,0.925948792301564,0.957053015298774
"35","CRr1A1B1C__bin_31",8568.230814478,-0.334440632795303,0.764283759961703,0.191068478277117,0.662028816271097,0.769800949152438
"36","SEr3G3H3I__bin_195",51298.6813963574,-2.68840659024951,0.703808431419664,12.8683930698167,0.000334178436878,0.0030379857898
"37","MGr3G3H3I__bin_81",104.693498654577,-0.348550825670842,0.623473006390684,0.312999528846383,0.57584536099735,0.71047807635458
"38","LABRr1A1B1C__bin_26",26397.2764285675,-1.72578646130739,1.20648403879528,1.93468478173182,0.164246816251417,0.312851078574127
"39","LAWAr2D2E2F__bin_98",106467.646431579,-0.20502756793136,0.737483357453728,0.077227707571808,0.781090094085695,0.863082976890271
"40","BAr1A1B1C__bin_67",5545.74041647307,-0.437589930811811,0.605866130926618,0.519655782017509,0.470988552515905,0.632199399350208
"41","MHr2D2E2F__bin_126",33354.8749220538,-0.589738891245248,0.68991771786253,0.725649165735945,0.394297108862607,0.57352306743652
"42","LABRr1A1B1C__bin_96",3544.11318675593,-1.8520837051051,1.18427535925072,2.29458380305721,0.129826006864357,0.270340572478051
"43","LAWAr2D2E2F__bin_95",8979.83210075626,-1.85062595688087,0.903912557015,3.93269412566775,0.047356020837234,0.138265754269296
"44","CRr3G3H3I__bin_43",352946.431393562,6.3188552323799,0.608186054084238,67.9508840275383,1.67619244381825e-16,2.4139390718967e-14
"45","MGr1A1B1C__bin_10",3282.16951458295,-1.08745172012857,0.578212884015377,3.45709897911574,0.0629807226729782,0.162530897220589
"46","MGr3G3H3I__bin_147",8558.79629613453,0.354493632349401,0.683071812870825,0.268638055348944,0.604246842759052,0.728437723137628
