SampleID,site,treatment,Axis.1,Axis.2,Axis.3,Axis.4,Axis.5,Axis.6,Axis.7,Axis.8,Axis.9,Axis.10,Axis.11,Axis.12,Axis.13,Axis.14,Axis.15,Axis.16,Axis.17,Axis.18,Axis.19,Axis.20,Axis.21,Axis.22,Axis.23,Axis.24,Axis.25,Axis.26,Axis.27,Axis.28,Axis.29,Axis.30,Axis.31,Axis.32,Axis.33,Axis.34,Axis.35,Axis.36,Axis.37,Axis.38,Axis.39,Axis.40,Axis.41,Axis.42,Axis.43,Axis.44,Axis.45,Axis.46,Axis.47,Axis.48,Axis.49,Axis.50,Axis.51,Axis.52,Axis.53
CRr2F,Crocach,REST,0.21045471733422522,0.21996813324078165,-0.02105793057031856,-0.061972641825893425,0.12451841617439513,-0.03754218175787096,-0.022624620411325135,-0.06192342250282623,-0.037155027320326356,-0.12619002849916244,-0.0800841042450142,-0.09967995540091461,-0.006807234712258344,-0.017521349713456667,-0.14069207052546326,0.013068314751030933,-0.029343006023534297,0.009993532361471758,-0.10826918535454273,0.01985349561307286,0.08022958781297171,-0.037869689494123684,-0.0014313823128455799,-0.005728636065648133,0.11466681202041452,-0.15089935934488247,-0.018767936122397036,-0.02465630606699071,0.07669666270579834,0.006266091741093323,-0.07225585402729574,-0.029044905571661467,0.00907412212388756,-0.0036187749875425668,0.046025506271378976,-0.014168555368703786,-0.0195546326837959,-0.02000874797077824,0.005045961753975431,-0.0222421322707319,0.008025108468928297,0.00343384391814452,-0.007021729333106391,-0.006465862246483456,0.002375499772002878,-0.008006108302752763,-0.007727918512816392,-0.002458443223449888,0.00764992536188792,-0.003558273292149581,5.210258069600699e-4,0.001269628599455267,-7.686848267839763e-4
CRr3G,Crocach,DAM,0.31660075618548444,0.09855518745176992,-0.013964152076856428,0.03743836898230783,-1.9619294365391783e-6,0.002686295569380278,0.10055038777943237,-0.08902221345362236,0.11267107696064045,-0.15363692825159506,0.00879801227935699,0.05563235682376784,0.1556797668323001,0.07379919010606407,0.06936282925259794,0.08988764890066245,-0.060100161046574216,0.00319414780922944,0.04338844786640186,0.005998148616382863,-0.04166970914889496,-0.0017475366541206806,-0.025862389745589087,0.036312257001135065,0.06527363472847987,0.02846947753696279,-0.009290935108957446,-0.01673807419165473,-0.027396740984039603,-0.01373554648982383,0.04375267490667244,0.08207118790770378,-0.023541746969903927,-0.08012541671132141,0.03512846270889584,-0.029447768014585783,-0.017620620463237625,-0.043552767827131286,-0.004669652924938376,-0.034011868665572806,-0.04938029845883325,-0.004823504891715671,-0.011771515667644268,0.0010739605227314244,0.012998511568842179,-0.002635047431418917,0.011388218464758185,0.00597740249483039,0.0045200047977512516,-8.479803773439747e-4,-1.473543302072168e-4,1.2337635901631567e-4,-0.003978715248615153
CRr3H,Crocach,DAM,0.3123290331365915,0.18990961346963622,-0.00839905357301409,-0.03218890286418772,-0.029963506781567117,0.12079237859004259,0.14607543717080967,-0.0847321503480423,0.07237835895226746,-0.08642132808735506,0.022221354640672625,0.00539942629932521,0.10564290690901963,0.08423182395483746,0.039015143883146,0.053497283255449675,-0.0708480630908135,-0.0062356722864113315,0.032349326743750295,-0.03254613167607782,0.008026467258300404,-0.017658664751762032,-0.02029494267350816,0.04516034005284232,0.003527899517967421,0.019086497990301304,-0.03187972792438369,0.03431466305335072,-0.005644551836222274,0.04597354351970134,-0.026637846732123698,0.0417945124961138,-0.028795357554671056,-7.518945705237056e-4,0.019633393320309493,-0.025902693232113028,0.016003880456804242,0.03987345492371482,0.0490382551619516,0.04322668341785192,0.04327588302226526,0.026448280558345284,0.027192596565738393,0.004893434218454042,-0.0011944858219137394,0.009424844673612865,-0.029805290790212647,-0.015988256573641026,-4.700288596382402e-4,-0.00785183857753421,0.00423019129739968,-0.006760007641454187,0.009045123785559201
CRr3I,Crocach,DAM,0.31317931498650964,0.19569963681046187,0.0027478791599467,-0.04704501904795766,-0.01947564014707073,0.12030148483307006,0.12911374562139671,-0.08200163541361903,0.055405183633642024,-0.08015182299422653,-0.006191665024711144,0.035981802746270955,0.10281543456099629,0.09784825395455017,0.04517497694977025,0.0339278585052831,-0.048240271696077516,-0.05460568292468509,0.021988688298126845,-0.034368304964231995,-0.027248065556153195,0.00904852360673727,-0.026631290964324913,0.0035888948887214628,-0.06499438564281877,-0.014762929699558171,-0.011070927644618936,-0.007012978274809158,-8.309508668281163e-5,-0.031041778723764884,-0.044462006105250834,-0.06312803138174397,0.0420082683967087,0.018500754351759602,-0.020678561355929236,0.0158918430259545,0.02346010077675725,-0.01791983225509929,-0.021793202123102363,0.023960909379890726,-0.0011320619792081898,0.011537537305697477,-0.0185324913008621,-0.018288107004030815,-0.009162203265465949,1.114146762785246e-4,0.008343196735690247,0.0012654252587490636,-0.012850329721581509,-4.7974131951104376e-4,-0.02227822105775368,0.012700835345130173,-0.002188697497043161
LABRr1A,Langwell,NAT,-0.03914624025721623,-0.42362662331674933,0.05196355836299949,-0.08461648895778046,0.13574634542819372,0.23673894275773694,-0.13728428627227723,0.2784418974806911,0.15236576193810641,-0.032781163558484594,0.0466666163700165,-0.0733015517432126,0.02489844872752556,-0.03947878884893135,-0.009151979623627094,0.002095380262715887,-0.03453067507101247,-0.028896317830017365,0.04818369366922787,0.037274049337070556,0.03621471314972413,-0.014748185567881418,-0.005792570439808472,0.005915852999694838,0.030877530788682023,-0.012825988675307516,-0.009966161187160566,0.004820689936725874,-0.04139021007340448,0.0034017950428390955,0.0015573069731628396,-0.009745183545699788,-0.004767816325627733,0.01856720470795312,-0.011443128557801748,0.014712850059773963,-0.008777094470418923,-0.016945958563490262,0.01337461325122595,-0.0028131552335261896,-0.017331689609924174,0.008619061472746315,-7.700878536813185e-4,-0.010176121959033049,-0.0013932445693067572,0.001148756346659716,0.007014200868401489,-3.927900486014233e-4,-0.018329172218888915,7.565459391871836e-5,0.013531953262056529,0.017576122725179583,0.006485181959123252
LABRr1B,Langwell,NAT,-0.044889046452176985,-0.42422442254916665,0.04928951781863268,-0.08810709907630834,0.1324400499517291,0.23327339565068914,-0.12948306094917025,0.2803912094603439,0.16040703669058434,-0.030904028302727024,0.04648678556318249,-0.0805788369841332,0.0360308579372625,-0.040108277760563034,-0.018874808328879174,-0.006686013048288356,-0.03831671257231882,-0.033050886785144035,0.05047302224992228,0.04594688357929481,0.051888308767929506,-0.012306491812896565,-0.004345068618166787,0.011402299909552901,0.03944966648321556,-0.020901243850473546,-0.02767453241260346,0.007852458089986932,-0.04657186056083728,-0.005171670096327752,0.004827919505864694,-0.016731020950114063,-0.017278047278619854,0.013173437599095433,-0.016629148631618407,-0.007477062004633902,-0.009119775400328675,0.007192190526806188,0.005256827627550275,-0.0010937602456988888,-0.00917214132069739,-0.0058094937442550315,-0.006670459018200712,2.3803374136860175e-4,-0.003906546177375077,8.930530975246782e-4,0.0018395105910038539,-0.008033701776310765,0.008525568971267201,-0.0012830789015673737,-0.017303576316115222,-0.014451941754977451,-0.002282476506408107
LABRr1C,Langwell,NAT,-0.10496689926811602,-0.43082761799741703,0.012309254244311714,-0.10175486030319253,0.1287502760625025,0.15850648350243968,-0.13757939134723385,0.19065069256737047,0.08540718058141823,-0.08517565876087657,0.06372558911916183,-0.17210366327715412,0.035969853723951624,0.10228158122163607,-0.03398185064318914,-0.07148224596279454,-0.002491026278051091,0.06133846087670279,-0.05337338803885959,-0.06913042092163962,-0.08708118255545627,0.019953038954722495,0.023826353477760707,0.03824325546295655,-0.07406186383982168,0.008745756945588264,0.01984989649457176,0.0021697186980909763,0.060534329524364036,-0.03662849382718225,-0.018596864403463524,0.03134936418846152,3.6125676948740116e-4,-0.02066936148545727,0.022050257696728717,-0.01780221317212438,0.015169511446383635,0.013778617644654857,-0.019915332477662574,2.6654152193102604e-4,0.014199937218889118,-0.01182546020257079,-0.009874941165190172,0.01453444692313952,-0.0012000314306635544,-0.0029666854549551197,-0.011178751182055474,0.00534529590730158,0.010130449986153214,-2.5133363281200615e-4,0.004629111813825097,0.003925266233962633,-6.28363490711157e-4
LASAr3G,Langwell,DAM,-0.22151775447306618,0.03471108564312393,0.10526725677821522,-0.045027318688106215,0.10652191380676278,-0.23528890614283074,0.11549336390090069,-0.13260431725970984,0.23964662213527163,0.2129678245153998,0.031996838682797714,-0.054149459714891865,0.0067007574619737794,-0.03321544156277829,-0.0055069798514704804,0.03017674774090008,-0.014735909328522633,-0.020050414371313968,-0.03857619636107318,0.004923641425434804,0.059140281943099754,0.011110209829920399,0.00990654283862019,0.09087401465609837,-0.02049574293214059,0.05198049309328479,0.006084708025311345,-0.0072950284026431405,0.042760238708243144,-0.008369241123964415,-0.011077912540472948,-0.028978988527132772,-0.039925441418557805,0.026356841008223084,0.07211428849017315,-0.02500795390662316,0.07216526792390195,0.009786014186498711,-1.7029162724258818e-4,-0.019850550902049777,-0.012870237993593554,-0.0024706069866157424,0.0024327211835728176,-0.006889058479122047,-0.018186214711867873,-0.004341501070075445,0.012139233612619262,-0.0014537417451839637,-0.014741398057522214,-0.003253319819667689,0.006208051424447481,0.0017119509165766504,-0.0018636787692322139
LASAr3H,Langwell,DAM,-0.21342942592148081,-0.03013986371826003,0.166061230032032,-0.03781510383918006,0.15434234841447417,-0.20181156733159739,0.14637104877950877,-0.16498662813466577,0.16200226058069903,0.18982387792506025,0.03885116168762479,-0.07391883111949975,0.027399914523186037,-0.023741308786294,-0.1157967631189182,0.045160873829515134,-0.007201646431964242,-0.019217410269092624,0.04793028513223662,-0.03510046786894799,0.023217996048373313,-0.05334571800904134,0.036724015044661724,-0.006259038437408058,-0.05277251122083786,-0.025979076003029268,-0.02417190577622328,-0.016463554397025962,-0.07197724987544395,-0.002185458705420607,-0.010193544794074616,0.008600477315187288,0.008409852201620209,0.009165517821657664,-0.03281444133793486,-0.006157518603972459,-0.04838018804299868,-0.02532059729757885,-0.005182668681166981,0.034352918558549425,0.015292435904926516,-0.017122219214573235,0.011039738171196967,-0.005283699330362237,0.0340908841276616,-0.0015402720754705667,-0.022890137320250525,0.006427723791776526,0.013642605041263614,-0.005846704130274641,-0.0012770362872924334,-0.0010355739127023028,-0.005593547810964326
LASAr3I,Langwell,DAM,-0.2949194738198462,-0.07323454469199096,0.08865581805454491,-0.11375455022643417,0.07345001230191031,-0.15958683652070585,0.18647659410726083,-0.19959072625716578,0.12226490060689982,0.1536652224337885,3.0286959910815186e-4,-0.10326348899839859,-0.04377138986614885,0.012664389402743358,-0.07052774029257657,-0.02441477066428973,-0.13448330427404595,0.03089427392265277,0.03181232088816344,-0.027856927948882098,-0.06417608017415981,-0.04600292547771963,0.00604046541821367,-0.013693535930317788,0.030084392883320887,-0.06275624349632106,0.014300808354692022,-0.01935278223153918,0.012525735857585193,-0.0012834863720552854,0.030484661078860796,0.034043839975887294,0.03125596180932114,-0.04809323243924756,-0.05428301763542625,0.03106281695454708,4.605290022816617e-5,0.025355684097268648,-9.055842582668786e-4,-0.023737334571774495,-0.0029151536145939705,0.017608381849839858,-0.019119111756381778,0.0010178299297491562,-0.014727744442861929,0.011770452115388654,0.01132321544180466,8.76434290145067e-4,-0.004382505961677911,0.006297898120117312,-0.0022801250220921363,0.0010428195717856576,0.008183673391659877
LASCr2D,Langwell,REST,-0.035053897562742554,-0.17041943083931257,0.14991106771967366,-0.09014014395327466,0.27034480711632325,0.03501039470412901,-0.22335865170643718,-0.12894929628679078,-0.023248272649476202,-0.0248228826059692,0.10459891076866402,0.1441687474586358,-0.004497152696950639,-0.012522027637207283,-0.040035870318565626,0.14137297304917995,0.07521014706918261,-0.005034076108715161,0.04289135438083469,-0.08364259693771525,-7.737538196530827e-4,0.053585275428363686,0.03216493506183686,-0.02588475929382066,-0.02130998409033893,-0.008567823704513814,0.0212012463003372,-0.01277705195384832,-0.01113568496521504,0.010194319031924543,-0.015528735412860931,-0.009179294010318669,-0.021582331028192875,0.00785768177698867,-0.023484733003374187,0.014983853531504044,0.0022630438309325165,-0.01650194808776339,0.015210992153919476,-0.057079862521588955,0.03714985874480749,0.05305813373344745,0.005774638693125545,0.02258932305739953,0.008587056357624813,-0.02918767300324534,0.017317722955409343,-0.01593382035556848,-0.00363099436421664,-0.007246255804281027,0.0016887396939933353,-0.004750006480222875,-0.003439614500895548
LASCr2E,Langwell,REST,-0.19172411709697515,-0.09582695042690775,0.1664221027291031,-0.085688821554226,0.1813183130502364,8.477950145343016e-4,-0.18113533948535115,-0.18501299175361433,0.03676755222990955,-0.06106619459390717,0.025299917234361608,0.1543301320867255,-0.1001577126131065,0.008658866505058517,0.062037329407936,0.03736150948372162,0.041876177894094556,0.02338755374063862,-0.052703381763738594,-0.04484281719609139,-0.0094416751409769,0.02629317253825735,-0.010053560785875675,0.0206711110781686,0.012882310395410606,0.001626836692899408,-0.026613513909206767,0.005021337412905121,0.06958601261495924,0.00826426032621508,0.026467596602935663,0.0202786732412828,0.0037512938487960475,-0.041048338449693494,-0.016956518054761418,0.02870582086029501,0.006029875945636988,0.019639405730708874,-0.007156800809779674,0.029267771920633328,-0.0033746498349907536,-0.025859586619874867,0.013303616402921799,-0.01576585228763564,0.0012142878643316252,-0.002475205685218515,2.4393731179514163e-4,0.014306163165608086,4.3461924184126345e-4,-0.004445750781158582,-0.006484761553873236,-6.165585979068229e-4,-0.007915022018678209
LASCr2F,Langwell,REST,-0.060326119342939785,-0.1675031049287828,0.11974334072013411,-0.10754355725903222,0.2781531116382325,0.012078658474409266,-0.2494402378463392,-0.1649913832516512,-0.05010710175093232,-0.007811607620847014,0.041558799318132764,0.19123882271106674,-0.031535257194861006,-0.024162192294990146,0.0016863236158497798,0.0851292452991673,0.06494636562892929,1.2136396607447388e-5,-0.029650133884401665,-0.06276177008893392,-0.019698120016009405,0.06538832834761137,0.015573999063539167,0.04212341861791043,0.03095548268162413,-0.04548285071931288,-0.017018628505483337,-6.898855385788525e-4,-0.031216057542437232,0.016593754229643393,0.013410065607053231,-0.012300212091193906,0.009419404326293419,0.02332476462763798,0.012831324936456315,-0.04313877921951075,-0.013013689552350561,0.014828213402408991,-0.005702412167928974,0.032658136210281935,-0.02788492610936858,-0.025788272245247608,-0.02858835422149257,-0.004362548625457483,-0.013814813217310954,0.029836439696956558,-0.013124943908698852,-0.001145956540767187,9.784514485234952e-4,0.012720230448586688,0.0032311018018630158,0.0032812345255910083,0.009847350071008378
MGr1A,Migneint,NAT,0.29592602326144607,-0.26294812942282514,0.10883160155637418,0.11545939412604718,-0.23093376037051902,0.05555256694573838,-0.046721835303627154,0.06305618503722624,0.02429362903857175,0.10259298766509481,-0.08033645095251611,0.05053920510539781,0.03528009633569138,-0.22203217732178276,0.02438550610073234,0.09732915911179679,-0.09450074642429918,-0.08915359539635011,0.04775058223133976,-0.005034117249095313,-0.015243194753462053,0.005055328372322277,-0.07244518565689932,-0.03023766779022904,0.05754290263465868,-0.030433341702755096,-0.008253895700923962,-0.008828613606188364,0.04080137918900975,-8.538958863250225e-4,0.04270406971391648,-0.03217542505932118,0.027978803170408763,-0.017724284386272837,0.01948793555501396,0.03563998783481987,0.038232216302984866,0.04028018967407983,0.006727336443684022,0.016895413228986314,0.002378141746653186,-0.020284918983102605,0.015090068520538026,0.02997410323695205,0.008128664500050871,-0.007921316758466924,-0.00965065140017039,-0.0015370959731570032,-6.674946714402744e-4,0.007387092494759289,0.0014423824299974785,-0.00248308989266241,-0.007130575824727198
MGr1B,Migneint,NAT,0.3146154467886729,-0.18279554423508615,0.14727610594826412,0.014772728224495619,-0.14656047533744843,0.04330219004560826,0.0225455609055152,-0.05720547470006584,0.06336760216062537,0.01023815583714962,-0.15247243860933368,0.11170243505477791,0.061600314208317936,-0.17131399863023636,0.026829102007797853,-0.1290222237571619,0.05501919561146635,0.004532536045286516,0.010448967323136554,-0.012768730584928037,-0.029598887728076822,0.014951417303547862,0.013186928759526829,0.04040747946575177,-0.002337502758430657,-0.01501946564834964,-0.0072516805764878,0.017688249808838735,-0.0036335291368641003,-0.003538834443409536,-0.03503915739630725,0.017065227181696327,-0.003673128237151267,0.0015786768017926702,-0.02705684677838123,-0.013642906381144288,-0.015619988648033266,-0.003886438540532153,0.020098953604428236,-0.02154276688998533,0.038289710672626154,-0.007750287475206517,0.04263845280675598,-0.04463320896418749,-0.011560436677536066,0.005709025038239205,0.026648364677483525,0.025317378245372585,0.007861248735424578,-0.002100577373803419,0.003910509787150285,0.003352967902482367,0.005015874470161088
MGr1C,Migneint,NAT,0.2769516095474512,-0.20255341494632603,0.15231100285537705,0.003342194728527691,-0.1717844984782521,0.014404333932252439,0.0274275943958914,-0.06628799628647913,0.033785360960807816,0.029652407636020336,-0.18276972370266342,0.11667030752723034,0.05148046137760149,-0.16527356841927987,0.023215938007845546,-0.20416101453266228,0.06673049457574311,0.03639935970306088,0.030323360141750424,0.010634532037761879,-0.005438319088977059,-0.0059483881966475045,0.06076271602117233,0.014057417223317655,-0.05690485009759992,-0.026884341202608325,0.014876308885672613,-0.023532842024519163,0.017282571548734606,-0.03039409217974228,-0.0030915238548021523,0.031155123978810838,-0.024258297182203913,-0.005344952053319497,0.014650014093931844,-0.018141639328429014,-0.005314936201322843,0.0013740067020075158,-0.0323832009647729,0.004637780612078885,-0.010835060158760719,0.02239063715784096,-0.042695433481353184,0.02534769030583166,0.0022418732581803236,-3.300995885346927e-4,-0.015622294880026803,-0.021847935727602436,-6.367026458631101e-4,-0.00905890379037693,-0.004048266444408497,-0.0014048958725989813,-0.001416458036492895
MGr2D,Migneint,REST,0.2543295794141588,-0.3035341269085618,0.09178590097756448,0.15716959922854767,-0.2482548358237723,-0.06788394902710859,-0.08330595790514292,0.09382529277563527,-0.07720051492912135,0.12430868481170454,0.0306199629103388,-0.03334145707065537,-0.11881058277140773,-0.04636255946715869,-0.027973924043795933,0.13024874780319434,-0.12233871222868993,-0.06829051784214091,-0.07991656472298853,-5.293930992946963e-4,-0.038253918077457254,0.022484372855751316,-0.06576920183123168,-0.034066287932084424,-0.02196590672670876,0.09894302841835786,3.353278358129214e-4,-0.04293022831607869,0.029621957219265346,0.027397133057079415,-0.06484835487786215,0.0057096069300402435,-0.041297475061847506,-0.002309802757912314,-0.003388329722665485,-0.04224908026625937,-0.05064659308627485,-0.01588318766254647,-0.03167330995551147,-0.006399655757132668,0.01707259159215378,-0.0012230712669753909,-0.01963303642536334,-0.01683510920522077,0.003943076014157238,0.00892190844554581,0.0018450424397508556,0.005231115355450026,0.0037385942868933975,-0.0017580402663380614,-0.00150421220864252,-0.0011962500595621038,0.001132748455223629
MGr2E,Migneint,REST,0.26918951809005337,-0.2910358539801629,0.15355560672666896,0.12860980578712955,-0.23869528156438724,-0.1370942945237892,-0.08081208445163443,0.004720683456637662,-0.06519045057700648,0.04391640647983578,0.020221108823844758,0.014341373707570848,-0.08778883422920952,0.060114707090166086,-9.030797928480593e-4,-0.0020653799587927696,0.005004214769504669,-0.00780504863924793,-0.06870367510125094,0.020405649945151354,-0.012162729497706254,0.017783737715399546,0.0186481708537736,0.010005795240094104,-0.0641704072553088,-0.03230102788198826,0.003591374814819393,0.010904275935302396,-0.04709987984055657,-0.022187329633540323,-0.016720010646619675,-0.006184818953028714,0.0535978604083513,-0.024271738542345322,0.026526518301900975,0.02231481299187685,0.023564266618305834,-0.022535583342712436,0.042843834379661,0.009585844414008001,-0.06439630760233091,0.01488279846057062,0.017017729662970778,-0.03798753235628581,0.03163552402623995,-0.01918787991661288,-0.006900936958973551,-0.01613537031012486,-0.005505819360364928,-0.004145485437086267,0.0021219991838508433,-0.00560787260671684,0.005055774261944469
MGr2F,Migneint,REST,0.28275873007329266,-0.21180478614134407,0.16642296672231666,0.12352853937800769,-0.26715196536568553,-0.18163039702909334,-0.020613230119512875,0.0076309346593257076,-0.03780610249682602,-0.003039495391634193,0.025683663030022653,-0.0579156389826206,-0.05006523377081653,0.05700175204549868,-0.035031155050226796,0.021716866871408034,0.034893884626493225,0.04420813828564856,-0.008956886024723514,-0.02856833968694207,-0.04231611204646322,0.007542082407561681,0.00671658471198678,-0.09531054793179514,9.343453234171013e-4,-0.012495168594670073,0.013980998727662038,0.005668603149852034,-0.045061892955194485,0.0263816530747778,0.014515581218031055,-0.009232507255064767,0.04253496943235467,-0.01916379708516494,0.007899204294052628,-0.026326452825761855,0.028639838214886783,-0.016009123346852467,0.013986247583283222,-0.007193443679181449,0.01715484214425286,0.028817755403612488,-0.008126093827346264,0.03638568472794546,-0.03387567612597641,0.012261558668988643,-0.011640502499365553,0.017588394692345324,-0.0029318690347464715,0.0031772978741446767,5.870251463635035e-4,0.0036440987605311365,0.0029492415418437942
MGr3G,Migneint,DAM,0.255269688156057,-0.11161996729619762,0.1457155666186193,0.05770082009467345,-0.1245247664835673,-0.19547490479349475,0.019249986928565162,-0.04264974572364825,0.08262527769057032,-0.06189411364610132,0.02462616468298808,-0.06226269564985503,0.07016417861731297,0.07520792406764655,-0.00762453280844168,-0.08181658642266221,0.1652048508369338,0.05404992834807507,0.03113494835660661,-0.07130670154936639,0.01346207570074925,-0.059364000532495194,0.019856787790050477,-0.03807633762372023,0.08292242824274638,0.06284595727041,-0.020273242805026126,0.008856435897846378,-0.03412907414149593,0.010253995127021135,-0.011889159983069556,-0.05969602619668716,-0.016931677808693233,0.023905933475529696,0.018465074282967113,-0.00918968280852022,-4.851319236861501e-4,-5.356189100896134e-4,0.02697224363271188,-0.011451614053419063,0.0026541324696738697,-0.02140482486526726,-0.0087970537478111,0.004038193662626246,0.0187301343471828,0.007699331046458482,0.0015008540483715544,0.012813892317218394,-0.0045790078750125454,0.01757032406831513,-0.002260897854365298,-0.002482811334574014,-0.006800220399667679
MGr3H,Migneint,DAM,0.2911528716305118,-0.17979070098142944,0.12907816645188105,0.15795282145941356,-0.24383130444997209,-0.12652996365218952,0.01919743564519566,-0.003269373395933455,-0.03207438758295145,0.010316004231488016,0.08431620474204775,-0.0529066667961341,-0.002398080457803876,0.11818105306298024,0.01600785413617201,-1.3743180126675266e-4,0.029058531921430007,0.05904828321418554,0.06515882774371934,-0.07624101387531171,0.019615463100371332,-0.031529395261719974,0.012031851700196883,0.015198726955347571,0.08858506092059959,0.021627467651028968,0.016995497515514487,0.009652452498751789,0.09778332604767964,0.02974981960170399,0.03361537007078477,0.02184750460351659,-0.015847259241726464,0.0760990264898984,-0.03533858349435036,0.039894033485418354,-0.018221905927515533,0.005470456442057529,-0.021026538318018834,0.021133571901064373,-0.0257526297001924,-0.0020185822899612574,0.0010595360743526413,-0.009582621032183422,-0.010922367427916548,-0.01737138177047948,0.009612447293443975,-0.017074233523336067,0.010968812244935858,-0.011296408283011195,-0.003511495317621902,0.00310967517860052,0.005571996485350128
MGr3I,Migneint,DAM,0.2212998558133008,-0.26930172486994775,0.09650624123776544,0.18228658788979998,-0.19988254614836737,-0.1579763725134854,-0.02986748005824578,-0.0035994841887970414,-0.12536694683021157,-0.0038117802306549793,0.10746265774607816,0.015447272838596057,-0.05165188051563359,0.17922930624539862,0.043082433617661356,-0.013509438270860612,-0.0333844892024021,-0.03483209052618371,-0.0430230075283324,0.12101486052164973,0.09222474344321875,0.012156887541508015,0.048044732400972276,0.12290094338520884,-0.021150960408003405,-0.07471787480009284,-0.041907253710492406,0.04386450909117782,-0.039571741480007284,-0.023466321488584255,0.024607172592552587,0.019453650241928976,-0.02772132400627759,-0.0156973857281254,-0.02079202156708665,0.017636367561752898,0.0010493215813899802,0.01740868319774241,-0.02657831020070595,-0.009300337498247378,0.04499473013347701,-0.012155952388281589,0.00401426582223256,0.016208817112762956,-0.003531180683136187,0.009290500983380637,0.008406969618472994,0.0033505462572982984,-0.004781127786783004,0.0038253133521618456,0.0012325958600489075,0.0026416874345011675,-0.006232223480919635
MHr1A,Moor_House,NAT,0.21398350322878207,0.2571269720657909,-0.054732573196559636,-0.21148802258904595,-0.019625160811346597,0.16065843989685896,0.05717301456288416,0.05250806939364491,-0.10134896358737813,0.12371603737907272,0.05487138372706075,-0.020552989276610027,-0.1441816874548206,0.07914708920656487,-0.03562441972397975,-0.09471004366213491,0.026855419465002056,-0.0753035174096184,0.09957099101498607,-0.07177562610367424,0.02021311357901476,0.047209448439677754,-0.04110575997756563,-0.003907743700880403,-0.007546499928203278,-0.013799864843568366,0.002326045487801744,-0.04329087483782296,0.004488457341755591,-0.014918362830385438,0.005735772086653211,0.004186746491123618,-0.0054462219164695316,-0.03633339825034624,0.027325968572554902,-0.012259947330094001,0.01692126183708325,0.009349346850897462,0.009985345252273485,0.002918755169160694,0.012807901613745044,-0.015859975624965363,0.011067350312587192,0.010698085609717077,0.030637334489064,-0.014430296763064121,0.01916374537399972,-0.004175255731326525,0.024144276999923702,0.012398295189200504,0.0035496349985572923,0.011067062799009621,0.00465923523032489
MHr1B,Moor_House,NAT,0.29012475876873556,0.2202668606037252,0.026423090163765463,-0.15513830032958542,1.0622160987716853e-4,0.20121331509426885,0.10128577700432635,-0.01422409519135836,0.017996685262811032,0.06292381942082921,0.04509856240005332,-0.03847195086181944,-0.029894809376734166,-0.02687955497875645,0.011898510749022859,0.051934989683055426,0.03115168828769575,0.0688888759551195,-0.07189527069939909,0.04973792848369399,0.002551108546031161,-0.018409384161371795,0.03651987454091369,-0.016924132185438753,-0.019646655628796274,0.00566802855583617,6.519894641565365e-4,0.01933088777381428,-0.02178382764464865,0.017968258534735732,0.04514533519885375,-0.02813827081562713,0.026540051913471894,-0.006097811996917805,0.03213178934443335,-0.03407652879571377,-0.017608980655706142,0.04306477276962146,-0.017116516661454875,-3.7648366450115754e-4,0.014724715914436883,-0.003939345576520531,-0.00655183770886289,0.0034258331825428455,0.010398578847171918,-0.005795344904757318,0.03647304769853183,0.001603116967421979,-0.00608398827614131,-0.0016818440317558868,-0.017472825093668057,-0.010247923709404576,0.009113131987766424
MHr1C,Moor_House,NAT,0.24855097615262395,0.2400856359007827,-0.0054302354440214995,-0.21127377016409077,-0.006535032506769816,0.19989837659807524,0.06679839085792631,0.03336771254287018,-0.00471535021952117,0.11423904162976935,0.007763712519292888,0.003670964803997209,-0.08236389632344454,-0.02323550129055353,0.011151161413597302,0.04118499544711535,0.03242773010921831,0.057086258761021656,-0.0702781477013172,0.02466019896818372,-0.025829027868838866,-0.013828938698877325,0.04525831436725019,-0.0034171878947596686,-0.008652998463612742,-0.0016838373284864313,0.025204622075600674,0.0249293922156879,-0.00475044004439093,8.828779199428297e-4,-0.035201884695095345,0.03914275951343261,-0.04655813614397793,0.0374319431101873,-0.031223519581712482,0.03726998349882574,0.049247955292605304,-0.04037821565866477,-0.006952631131159864,-0.018575475374456203,-0.00867184463690445,-0.04246767455669857,-0.004264907835007608,0.0215520913858429,0.028775853496268697,0.003556298917455477,-0.014089556633784823,-0.0030284348289211812,-0.0021810302663660577,0.0067496002811353595,-0.002843790290913613,-0.001839308788851573,0.004304314552265995
