"","Virus","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"476","CRr3G3H3I_vRhyme_unbinned_80",1556.55042423965,-0.0259427698961658,0.746074015455176,0.00120942142149261,0.972257770763634,0.982601733745276
"477","SEr3G3H3I_vRhyme_unbinned_247",207.946674166289,-4.94688182794966,0.95134183162836,20.4822644847644,6.01863621267749e-06,6.08105169932748e-05
"478","SEr3G3H3I_vRhyme_bin_1",2447.11953033646,-3.89668718446201,0.758551331309095,20.9647018042726,4.67823847735363e-06,4.83417975993209e-05
"479","SEr2D2E2F_vRhyme_unbinned_83",420.557024069319,6.39239965016234,0.950877295666625,29.5441119785908,5.46584444602947e-08,1.12960785217942e-06
"480","MGr3G3H3I_vRhyme_unbinned_48",107.323465747085,1.22030745984216,0.76040399705006,2.51347565000138,0.112876735086546,0.23686748716623
"481","MHr2D2E2F_vRhyme_bin_18",10.7414438346022,-1.71989562121092,0.960165910323236,3.29394890479998,0.0695355990822868,0.165237904439441
"482","CRr2D2E2F_vRhyme_bin_2",494.405558678219,-4.83167154571064,0.770252989847401,29.4614853928327,5.70390093031787e-08,1.16121206999307e-06
"483","CRr1A1B1C_vRhyme_unbinned_21",73.3426556689759,2.10777338427934,0.797864382169074,6.49728115726911,0.0108039582661017,0.0383765600910486
"484","BAr2D2E2F_vRhyme_bin_17",82.8428794257204,0.171476625387487,0.765755834264895,0.0502339057420897,0.822656759139404,0.906444785771765
"485","SEr3G3H3I_vRhyme_unbinned_167",665.981125629498,-8.34553513065962,1.01406340895106,44.8245080195911,2.15508347533872e-11,1.72913756491883e-09
"486","BOr3G3H3I_vRhyme_unbinned_19",2.67197677387208,-0.232868974094811,0.963100535594264,0.0853035271687475,0.770234880748836,0.874449856853251
"487","LASAr3G3H3I_vRhyme_bin_5",184.906300198835,-3.26314854173325,0.891115702208722,11.4323782030881,0.000721752452716768,0.00396963848994222
"488","BAr1A1B1C_vRhyme_unbinned_93",11.882733358051,-0.0453509733209771,0.818575325192013,0.00548700469524022,0.94095124979323,0.967068612817707
"489","MHr3G3H3I_vRhyme_unbinned_4",17.6810978521718,-1.3119847307896,0.759791982569096,2.9711404693346,0.0847620789843985,0.191099959892098
"490","SEr3G3H3I_vRhyme_unbinned_102",2238.32755971913,-4.44741473702152,1.05002345023207,13.5251247846219,0.000235390737720982,0.00145942257387009
"491","BAr2D2E2F_vRhyme_unbinned_33",185.501424251381,2.63220008008998,1.05129705583015,5.5809268726958,0.0181571106818351,0.0564152596128088
"492","SEr3G3H3I_vRhyme_unbinned_186",166.183426377819,-3.3633132497863,1.25388286056442,6.04899747956775,0.0139141947956839,0.0466313555314811
"493","SEr2D2E2F_vRhyme_unbinned_93",8211.70466204606,-0.715323998596818,0.80856401548388,0.774800199541701,0.378736156379169,0.56956573021079
"494","LABRr1A1B1C_vRhyme_unbinned_12",68.2006607676804,-1.15324246882736,0.799228009658145,2.03958371843233,0.153251580495434,0.296924937209904
"495","SEr3G3H3I_vRhyme_unbinned_246",301.817096172328,-4.81567256944261,0.802901012788207,27.3981733853089,1.65587571441352e-07,2.75440789568298e-06
"496","MGr1A1B1C_vRhyme_unbinned_5",41.1045210092195,-1.39225139305802,1.10380077565909,1.54572062515622,0.213768306066267,0.377205652618872
"497","MHr2D2E2F_vRhyme_unbinned_58",9.84116180027189,-0.299190582192342,0.775092450087806,0.150129277104462,0.69841184709011,0.8360863505154
"498","BAr1A1B1C_vRhyme_bin_21",2447.2132053421,7.37544996785153,0.993676401781103,32.1329408456398,1.43975342018651e-08,3.44530467567439e-07
"499","CRr2D2E2F_vRhyme_unbinned_61",10.8501436766477,0.189967467077872,0.906092729375078,0.0469960443017641,0.82837534848236,0.910478626373842
"500","BAr3G3H3I_vRhyme_unbinned_9",31.1184254891321,-0.66552022392857,0.786381110346677,0.708174552863582,0.400050482960376,0.593763720084824
"501","LASCr2D2E2F_vRhyme_unbinned_33",19.7111773096761,-1.11364659378475,1.10139106365505,1.02142779893558,0.312180570498768,0.493984104594338
"502","BAr2D2E2F_vRhyme_unbinned_12",22.5756730879262,1.84319264741979,0.95672297830087,3.50891136107296,0.0610395519920272,0.148158057500054
"503","LASCr2D2E2F_vRhyme_unbinned_115",244.907128301446,0.101526671986867,0.85384398780955,0.0141314121224525,0.905373900224846,0.94630651333846
"504","SEr3G3H3I_vRhyme_unbinned_243",1379.16897605496,-4.63745172123221,0.785555870661864,25.971573986714,3.46481665452985e-07,5.37046581452127e-06
"505","LASCr2D2E2F_vRhyme_unbinned_17",22.1497646075178,-4.30821965293542,1.14902661209718,13.7402164434657,0.000209911307780517,0.00134422076907336
"506","MGr1A1B1C_vRhyme_unbinned_3",14.0630316036222,1.88772711900744,0.759802299018797,6.01082441722374,0.0142183830321922,0.047187042471801
"507","CRr1A1B1C_vRhyme_unbinned_7",563.862692453096,0.320642939668937,0.690641719437438,0.215079946371191,0.642814599075101,0.800729783688071
"508","BAr3G3H3I_vRhyme_unbinned_43",28.5079288313602,-1.3307199798998,0.987586765506137,1.78426163897439,0.181626891283407,0.337059972395329
"509","BAr2D2E2F_vRhyme_unbinned_9",10.9233026119678,2.07697727363437,0.827831941839115,5.99751638758411,0.0143260318880474,0.04733428717382
"510","BOr3G3H3I_vRhyme_bin_2",1158.8588975444,0.873773090699402,0.943572701657297,0.845107370925916,0.357940133733901,0.544292466458239
"511","MGr2D2E2F_vRhyme_unbinned_19",455.725293467136,0.757121887480306,0.775475316977289,0.942032541405212,0.33175567163406,0.518344485806252
"512","CRr2D2E2F_vRhyme_unbinned_82",27.8668102883316,2.09236837682792,0.821431299799083,6.0730923778646,0.0137256450566432,0.0461127582691167
"513","SEr2D2E2F_vRhyme_unbinned_102",347.267450598604,6.7762811073527,1.10583490244584,24.1578533888116,8.8753494835215e-07,1.19861155401221e-05
"514","LASYr2D2E2F_vRhyme_unbinned_19",17.1686472419446,0.292236598886225,0.822583311423098,0.127933902005651,0.720583932293701,0.849483401571776
"515","BOr2D2E2F_vRhyme_bin_4",232.272638255613,-0.809958416750486,0.801357567171981,1.00966533528816,0.314983027662263,0.497264872374221
"516","SEr3G3H3I_vRhyme_unbinned_91",732.159312163119,-1.83053813418093,0.76346861642265,5.40646484835324,0.0200623049537208,0.0610825534751678
