"","Host","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"1","MGr2D2E2F__bin_102",5471.3339163689,-3.42009899435216,0.834867997359229,14.9598655442489,0.000564295350675124,0.0012384797959554
"2","BOr1A1B1C__bin_57",25341.6750171693,-2.43869330182431,1.05137946920549,7.17681093236706,0.0276423719979459,0.0407309863008602
"3","CRr2D2E2F__bin_21",539087.888119315,-3.12359997665394,0.928156396103839,22.9949331321201,1.01557900579653e-05,3.81528329204643e-05
"4","LASYr2D2E2F__bin_2",4135.98849502058,2.59244860469201,0.642838801736967,27.8258238216137,9.0719182903708e-07,4.56983275658022e-06
"5","CRr1A1B1C__bin_138",110132.012331366,0.137457553546212,0.682376216152724,12.1060103234497,0.00235078688610098,0.00445580968865505
"6","LABRr1A1B1C__bin_32",56507.5928587415,1.38268044983915,1.16529947570599,15.7969971619466,0.000371300599949964,0.000879729262381448
"7","SEr3G3H3I__bin_216",55466.2237595627,-3.55022191632723,0.624404105978958,28.2021360801104,7.51595136676605e-07,3.9176896499268e-06
"8","BAr1A1B1C__bin_108",27112.3396055283,0.769267380775789,0.565885406852734,10.0936525909436,0.00642970708969876,0.0108550115643902
"9","SEr2D2E2F__bin_135",409529.034449835,-4.11691732844079,1.25012515987066,8.44206152824864,0.0146835014752566,0.0228470899820223
"10","MGr1A1B1C__bin_104",34817.2753605518,-1.72125314555149,1.05189017181351,9.96085518354573,0.00687112389321961,0.0114610346538903
"11","LASAr3G3H3I__bin_54",114588.288217642,2.87056044089999,0.827636102614237,33.5858238985107,5.092499621007e-08,3.48126613436052e-07
"12","BOr2D2E2F__bin_74",1139900.58098489,2.46158567946372,0.954425083729213,15.0340039580384,0.000543760329467923,0.00119972517136573
"13","MHr2D2E2F__bin_49",71018.5949408391,6.5088138582848,0.72620785757057,98.8538761148114,3.4210037031245e-22,1.78319818025365e-20
"14","BOr2D2E2F__bin_32",3639.04648907349,-2.31263594325669,0.94706630350132,6.77411794291075,0.0338079610076692,0.0492934256650282
"15","MHr2D2E2F__bin_75",174628.71490088,3.32152225412623,0.925317500982806,30.9073953277329,1.94332026523321e-07,1.09508723054358e-06
"16","CRr2D2E2F__bin_61",21256.9373891714,-2.98605688513564,0.619842042766752,25.6178075016822,2.73630044944034e-06,1.21386945469853e-05
"17","LASCr2D2E2F__bin_89",361031.860330161,1.16151097965848,0.624635310515687,7.27125256498519,0.0263674157644336,0.0389901148005987
"18","BAr1A1B1C__bin_100",21706.1568579103,-2.26635367387263,0.430712160361146,31.2028796582999,1.67641204454069e-07,9.86627243606594e-07
"19","MGr2D2E2F__bin_116",15076.9986607455,1.44929325608662,0.701837837677136,23.9091438968875,6.42976898242266e-06,2.62864084869632e-05
"20","SEr3G3H3I__bin_84",14434.3083764899,-3.44785591900919,0.873300730634189,19.136420852314,6.9916392253243e-05,0.000203882066920296
"21","MHr2D2E2F__bin_102",88312.2112673728,7.52717541074146,0.687527200440972,136.610676756358,2.16455416456787e-30,2.25654771656201e-28
"22","BAr1A1B1C__bin_60",30290.4416478129,-1.34358200278637,0.510021975570944,48.2871013167067,3.27031190640194e-11,4.70248298265383e-10
"23","CRr1A1B1C__bin_31",44172.4942629475,-2.92841656743281,1.02132473515036,10.3597957819688,0.00562858111393937,0.00965892314614288
"24","MGr3G3H3I__bin_81",10841.6746724816,6.64057792937031,1.04992822528138,56.045693238389,6.75822032409572e-13,1.40908893757396e-11
"25","LABRr1A1B1C__bin_26",41398.3123434137,0.380667937884852,0.77436950002298,10.8283322288525,0.00445304959875356,0.00786831221474675
"26","BAr1A1B1C__bin_67",6885.83251274962,-0.899539033638528,0.464613679739164,25.5213525047772,2.87149932305383e-06,1.26043707127731e-05
"27","MHr2D2E2F__bin_126",206514.978192882,4.58450308557985,0.667076474958457,64.6836852640136,8.99738305065074e-15,2.67993480865811e-13
"28","LABRr1A1B1C__bin_96",19914.7181198821,-2.52821841418198,0.744544947441671,12.3631808789184,0.00206713758166639,0.00400928544909249
"29","LAWAr2D2E2F__bin_95",23212.1896723816,-0.788017163390566,1.07364590739709,11.6026439662236,0.00302355501350395,0.00557886035677499
"30","MGr1A1B1C__bin_10",24138.2684346429,-0.314008862424067,0.631997493388503,29.7951098664417,3.38901974136387e-07,1.83535224954381e-06
"31","MGr3G3H3I__bin_147",6873.50692402545,1.0102466319884,0.473981307534311,7.10118476503345,0.0287076287188968,0.0421516942809154
"32","BOr1A1B1C__bin_33",20321.6941299647,0.512102420544481,0.527969400456118,12.4349442366268,0.00199428015500229,0.00388605058241101
"33","MGr2D2E2F__bin_9",998.057032894514,-3.55748363105116,0.589818325298561,30.3827025001902,2.5262712487003e-07,1.40460681427737e-06
