"","Virus","baseMean","estimate","stderror","statistic","p.value","p.adjusted"
"1","LASCr2D2E2F_vRhyme_unbinned_97",258.205024336757,1.12928725472808,0.635312975731811,15.9557812278763,0.000342962099517145,0.00153776188127655
"2","LASCr2D2E2F_vRhyme_unbinned_81",553.411902370137,-1.44938807431391,1.0627567296561,12.482105681317,0.00194780371597488,0.00706014942719504
"3","LASCr2D2E2F_vRhyme_bin_16",76.8393309468053,-3.90003595914096,0.855702509081368,20.1132174739393,4.29012868074008e-05,0.000241618465264936
"4","MGr1A1B1C_vRhyme_unbinned_16",271.328362406559,-10.1818184405105,1.4187896173343,80.1951910641533,3.85332395910977e-18,3.5476269250204e-16
"5","SEr3G3H3I_vRhyme_unbinned_69",17.0452092404072,2.93666074456909,0.771708916498327,17.2618709178798,0.000178497589874408,0.000855920734779713
"6","SEr3G3H3I_vRhyme_unbinned_207",30.4863331470436,4.0356690608476,1.06971224709133,16.1141569647353,0.000316851140607262,0.00144413011610109
"7","LAWAr2D2E2F_vRhyme_unbinned_78",679.161778414403,0.0516589286326335,0.835249031191324,14.9751477204846,0.00055999995183597,0.00237226973461802
"8","BOr3G3H3I_vRhyme_unbinned_3",415.019019294898,-1.01712678952067,0.628526249715511,16.198426507798,0.000303778040277619,0.00138913070736222
"9","SEr2D2E2F_vRhyme_unbinned_79",63.5239778899383,8.35496939613243,1.57165621025715,33.6983969049481,4.81377833059718e-08,6.09892465555478e-07
"10","BAr1A1B1C_vRhyme_unbinned_18",81.9240041883572,7.48415948141697,1.16511271988099,58.8239019921606,1.68481406888799e-13,5.28801870257798e-12
"11","BAr3G3H3I_vRhyme_bin_4",11.3617016883601,-1.93317789421751,0.751817948035524,10.4584417766371,0.00535769792201725,0.0166269232141704
"12","LASCr2D2E2F_vRhyme_unbinned_58",42.9837341385164,5.05990069291056,0.816658410150434,56.6490892833184,4.99811862819117e-13,1.53386707234045e-11
"13","BAr1A1B1C_vRhyme_bin_18",772.132128125617,3.08675746330233,0.535339941137746,34.4226078211238,3.35139552389316e-08,4.45026655624658e-07
"14","SEr2D2E2F_vRhyme_unbinned_64",271.197326374984,-0.307901661163567,1.27098373513304,8.70820415900334,0.0128539762526602,0.0343352827948234
"15","LASAr3G3H3I_vRhyme_unbinned_35",56.8339493087928,-2.32661941565536,0.748135768688169,13.5290262403805,0.00115400922131157,0.00450193992833693
"16","LASAr3G3H3I_vRhyme_unbinned_27",20.2075057195911,-0.462866988109687,0.703417050492694,10.2635513181138,0.00590606400132705,0.018044854835913
"17","SEr3G3H3I_vRhyme_unbinned_57",11.4879235624895,2.94038472194705,0.832444610586624,12.6949449782341,0.00175116764274358,0.00648354561562704
"18","BAr3G3H3I_vRhyme_unbinned_13",130.726316723539,-2.40986973112382,0.868504148211975,21.7906559684377,1.85446729210824e-05,0.000119117178158208
"19","BOr1A1B1C_vRhyme_unbinned_17",16.9356866489178,2.79053986308402,0.857279938867346,10.7661125416491,0.00459376067670766,0.0146851469780863
"20","LAWAr2D2E2F_vRhyme_unbinned_19",9.17556259535279,1.86208152117994,0.719799092023281,8.70958124923191,0.012845128756412,0.0343352827948234
"21","LABRr1A1B1C_vRhyme_bin_13",41.7097465614011,-0.604788181831681,0.610820384966123,8.06962570402058,0.0176889902623935,0.0447543640439742
"22","CRr3G3H3I_vRhyme_unbinned_97",331.607512505448,-3.52888609169142,0.694996007134965,26.1461397278373,2.10105729963733e-06,1.82488058540827e-05
"23","LAWAr2D2E2F_vRhyme_unbinned_88",22.131321414473,5.28037114183703,0.966233588465672,48.3869970106792,3.11097915537253e-11,7.67189680994547e-10
"24","MGr3G3H3I_vRhyme_unbinned_92",20.9391814682714,2.15896764327104,0.708826272874635,9.84105174934947,0.00729529342781785,0.0212997890566944
"25","SEr2D2E2F_vRhyme_unbinned_90",25.3714454129349,-2.84332248180413,1.22290275832867,10.4234895151095,0.00545215269953604,0.0168821140763661
"26","BAr2D2E2F_vRhyme_unbinned_62",565.606033447505,1.25582709348281,0.736663254501188,9.82935654174922,0.00733807838621468,0.0213795068594145
"27","MHr3G3H3I_vRhyme_unbinned_38",373.552677287292,6.82144253819166,0.515445446071083,204.168039816682,4.62885379229758e-45,6.39244708716296e-42
"28","LASCr2D2E2F_vRhyme_unbinned_123",569.389283636054,-0.384180347662244,0.614454618331536,12.3489485735105,0.00208190011227123,0.00742920944456477
"29","MHr1A1B1C_vRhyme_unbinned_33",328.6262065332,-3.61465990244265,1.08643498576573,40.7581672984052,1.41083564905838e-09,2.49790260429439e-08
"30","MGr3G3H3I_vRhyme_unbinned_28",918.110436393722,-1.87638688282272,0.613664102329559,33.3507606156646,5.72762200148569e-08,7.06236248576048e-07
"31","SEr3G3H3I_vRhyme_unbinned_97",13.5221247466623,1.71015928560943,0.631695675293823,8.50763992012265,0.0142098490452975,0.0373076074744409
"32","SEr3G3H3I_vRhyme_unbinned_200",69.0727868174865,1.71269622164277,0.682287652566202,12.5609585555696,0.00187250293006798,0.00685922160855142
"33","LASCr2D2E2F_vRhyme_unbinned_73",461.041331856694,1.28974370822688,0.568912076394548,20.410655632136,3.69728086786828e-05,0.000211864932718925
"34","MGr1A1B1C_vRhyme_unbinned_85",20.2668296969174,-1.25458205579128,0.523241479261997,10.2437243203244,0.00596490493816346,0.0181443474000082
"35","CRr2D2E2F_vRhyme_unbinned_12",195.069172423045,2.98674832276832,0.587280004533766,24.2035810334734,5.54956774658782e-06,4.32991698194224e-05
"36","LASCr2D2E2F_vRhyme_unbinned_93",33.671422640049,4.48420502373077,0.705077412139407,60.4060805207442,7.63811650132589e-14,2.7046766380336e-12
"37","MGr2D2E2F_vRhyme_unbinned_21",746.529816105392,2.3685260962055,0.999411325547745,19.2155895684866,6.72028578208606e-05,0.000348899047558678
"38","SEr3G3H3I_vRhyme_bin_7",1181.19262468458,2.39040465657724,0.781764319186364,25.138797900566,3.47679748683507e-06,2.85801031507097e-05
"39","BAr1A1B1C_vRhyme_bin_10",101.914314890062,1.12710539452394,0.913443414404616,10.1212010965428,0.00634174984217273,0.0190390359392186
"40","MGr3G3H3I_vRhyme_unbinned_82",2009.88154995905,3.10503045781373,0.904172338678261,28.7319802490636,5.76673190874336e-07,5.77091069998158e-06
"41","MGr2D2E2F_vRhyme_unbinned_89",202.734600880723,-2.13953959083672,0.588500178561247,14.2817083075559,0.000792075253373498,0.00322671364279882
"42","LASCr2D2E2F_vRhyme_unbinned_38",103.893112727517,1.49125902087672,0.566760354299241,11.1469686509438,0.00379722658233374,0.0124264689815234
"43","SEr2D2E2F_vRhyme_unbinned_24",42.1966748890395,2.67019029148531,0.802643802364516,15.7338133614581,0.000383217946112495,0.00168945881250726
"44","LASCr2D2E2F_vRhyme_unbinned_27",37.7309746698355,-3.48269120551455,0.730640523979189,32.5624986791437,8.49460625956014e-08,1.0112975210735e-06
"45","SEr2D2E2F_vRhyme_unbinned_170",170.341529125713,4.22355238183266,0.939308311392048,18.4079631928125,0.000100637903550335,0.000505385253829134
"46","MGr3G3H3I_vRhyme_unbinned_33",15.906284360619,-3.05698929929806,0.938776411271638,14.7352989852211,0.000631350430245613,0.00265013660841699
"47","CRr1A1B1C_vRhyme_unbinned_6",221.104234926224,-0.0770148164976912,0.753215412665174,177.652904425305,2.64948800087824e-39,1.82947146460643e-36
"48","LAWAr2D2E2F_vRhyme_bin_8",576.746794917484,2.0752103909696,0.533524360029659,14.7101247319189,0.00063934754282134,0.00267388500589904
"49","BAr2D2E2F_vRhyme_unbinned_40",13.1968961896095,0.681350247050113,0.986415455536317,11.928536192979,0.00256892412407392,0.00884709280634933
"50","CRr1A1B1C_vRhyme_unbinned_27",247.317336742724,2.026750876187,1.12620000045648,21.9006969969452,1.75518974256886e-05,0.000114802836227175
"51","MHr1A1B1C_vRhyme_unbinned_23",403.999222460963,0.926759522449479,0.625322238413015,15.7729164162103,0.000375798219794429,0.00166338891517983
"52","LASCr2D2E2F_vRhyme_unbinned_82",139.759884801167,0.239853244800153,0.830307760714927,82.127423828701,1.46641369917124e-18,1.44651237039677e-16
"53","MHr3G3H3I_vRhyme_unbinned_30",17.0257588234463,2.11767760276169,0.938498365948381,8.88277877632488,0.0117795607625729,0.032022782309278
"54","MGr1A1B1C_vRhyme_bin_10",16.5149224381586,1.08428637989089,0.959110057941486,20.6901722699818,3.21503849114188e-05,0.000191632297819928
"55","SEr2D2E2F_vRhyme_unbinned_36",68.0595762916798,0.244029575566649,0.481946238148244,14.5327965897451,0.000698623704402433,0.00287142659458262
